img_name,mask_name,lrc,redness,wpld,wprg,wpyv,gwld,gwrg,gwyv,gwl,gwa,gwb,hv,mean_cone_l,mean_cone_m,mean_cone_s,sd_cone_l,sd_cone_m,sd_cone_s,rmc_l,rmc_m,rmc_s,rsd_l,rsd_m,rsd_s,wpL,wpA,wpB
mitsuba_comp_rmc_rsd_illum_4_rg_1_by_4_ld_2_bkgd_voronoi_red.png,../../../../images/masks/obj_mask.png,-0.1252244,-0.3141451,0.4764960,-1.1924746,-0.0699186,-0.9663398,-0.0217583,0.0254087,9.3730411,-3.1608531,-9.2322924,0.1178170,0.0032591,0.0033517,0.0027314,0.0086375,0.0095303,0.0049098,0.2300034,0.4423533,0.4174222,0.5090450,1.0176506,0.6587643,88.8396156,-80.6669818,2.5200841
mitsuba_comp_rmc_rsd_illum_4_rg_1_by_4_ld_2_bkgd_voronoi_yellow.png,../../../../images/masks/obj_mask.png,0.0623445,-0.3509409,0.4781681,-1.1881318,-0.0717235,-0.9540545,-0.0421688,-0.0181316,11.6951019,-22.8519263,5.0575579,0.0451722,0.0041944,0.0047406,0.0014278,0.0102776,0.0115245,0.0040119,0.3567662,0.5103104,0.4980584,0.7151194,1.0168696,1.1598235,88.8791754,-80.2797877,2.5840961
mitsuba_comp_rmc_rsd_illum_4_rg_2_by_1_ld_1_bkgd_voronoi_blue.png,../../../../images/masks/obj_mask.png,0.2829877,-0.3275015,0.5499344,-0.2384550,-0.6245002,-0.9829002,-0.0087968,0.0013771,5.2902660,-5.0069253,-1.8358323,0.2061624,0.0016685,0.0016402,0.0008877,0.0071815,0.0063669,0.0022596,0.1741884,0.1744932,0.0821569,0.5428389,0.4876773,0.1866003,90.5497485,-25.2962136,24.6492251
mitsuba_comp_rmc_rsd_illum_4_rg_2_by_1_ld_1_bkgd_voronoi_diff_dist.png,../../../../images/masks/obj_mask.png,0.3756432,-0.2980505,0.5499344,-0.2384550,-0.6245002,-0.9950710,-0.0009880,-0.0011073,0.7903104,-0.1234489,-0.3287856,0.3331561,0.0004998,0.0004398,0.0001912,0.0068618,0.0060109,0.0020209,0.3045133,0.3144303,0.1113524,2.4314320,2.4376209,0.7937605,90.5497485,-25.2962136,24.6492251
mitsuba_comp_rmc_rsd_illum_4_rg_2_by_1_ld_1_bkgd_voronoi_green.png,../../../../images/masks/obj_mask.png,0.4334385,-0.3313826,0.5462025,-0.2481478,-0.6204716,-0.9810820,-0.0106493,-0.0116088,5.7088337,-9.6392334,4.7208938,0.0391063,0.0018127,0.0018125,0.0004110,0.0074302,0.0066312,0.0021323,0.1833880,0.1854223,0.1061205,0.5452595,0.4937878,0.4082989,90.4641633,-25.8414763,24.5134217
mitsuba_comp_rmc_rsd_illum_4_rg_2_by_1_ld_1_bkgd_voronoi_red.png,../../../../images/masks/obj_mask.png,-0.4925462,-0.1740283,0.5505653,-0.2396031,-0.6145977,-0.9837068,0.0122082,-0.0064660,5.1179781,8.3463604,2.4924240,0.0558637,0.0018602,0.0011427,0.0005175,0.0073140,0.0062618,0.0021643,0.1328548,0.1660743,0.0903645,0.4222794,0.6628230,0.2892029,90.5642032,-25.1589357,24.1878328
mitsuba_comp_rmc_rsd_illum_4_rg_2_by_1_ld_1_bkgd_voronoi_yellow.png,../../../../images/masks/obj_mask.png,-0.2207118,-0.2649820,0.5499344,-0.2384550,-0.6245002,-0.9826104,-0.0004872,-0.0126853,5.3662498,-2.2834666,5.7515646,0.0718374,0.0017908,0.0014786,0.0002946,0.0071245,0.0062129,0.0020014,0.1618123,0.1827698,0.1201965,0.4847261,0.5485408,0.5736247,90.5497485,-25.2962136,24.6492251
mitsuba_comp_rmc_rsd_illum_4_rg_2_by_1_ld_2_bkgd_voronoi_blue.png,../../../../images/masks/obj_mask.png,0.1375482,-0.3293134,0.5085313,-0.7136468,-1.3118494,-0.9362532,-0.0404688,-0.0148329,14.8196044,-16.2024551,0.4775252,0.2184109,0.0060834,0.0062358,0.0024380,0.0122984,0.0122165,0.0033083,0.5523749,0.5725293,0.2206971,0.9395664,0.9423656,0.2850886,89.5924248,-74.1962080,68.5146199
mitsuba_comp_rmc_rsd_illum_4_rg_2_by_1_ld_2_bkgd_voronoi_diff_dist.png,../../../../images/masks/obj_mask.png,0.1386073,-0.2908383,0.5085313,-0.7136468,-1.3118494,-0.9906948,-0.0018698,-0.0023513,2.2876245,-0.7248872,-0.1046588,0.5066192,0.0009431,0.0008299,0.0003497,0.0076638,0.0068298,0.0020422,0.5215432,0.5348287,0.1959727,2.6393905,2.6827706,0.7975723,89.5924248,-74.1962080,68.5146199
mitsuba_comp_rmc_rsd_illum_4_rg_2_by_1_ld_2_bkgd_voronoi_green.png,../../../../images/masks/obj_mask.png,0.2345713,-0.3363012,0.5272121,-0.3016262,-0.7211840,-0.9232754,-0.0554751,-0.0618746,17.4117504,-30.3121426,16.7082828,0.0111252,0.0071598,0.0075715,0.0010184,0.0129732,0.0132424,0.0023159,0.6288854,0.6637120,0.2576975,0.9647907,0.9922677,0.4664534,90.0265036,-31.4363850,29.5950601
mitsuba_comp_rmc_rsd_illum_4_rg_2_by_1_ld_2_bkgd_voronoi_red.png,../../../../images/masks/obj_mask.png,-0.4333169,-0.1760058,0.5085313,-0.7136468,-1.3118494,-0.9415089,0.0533551,-0.0362199,15.0793057,19.1464313,10.7728301,0.0430362,0.0067884,0.0038931,0.0012969,0.0118998,0.0092942,0.0025315,0.4335639,0.4976152,0.2215945,0.7032737,0.9988702,0.3511999,89.5924248,-74.1962080,68.5146199
mitsuba_comp_rmc_rsd_illum_4_rg_2_by_1_ld_2_bkgd_voronoi_yellow.png,../../../../images/masks/obj_mask.png,-0.2812335,-0.2717230,0.5217111,-0.3298639,-0.8003303,-0.9388810,-0.0073978,-0.0535250,14.8403533,-7.5995838,17.0234192,0.0534881,0.0062019,0.0052956,0.0006445,0.0123910,0.0113666,0.0021567,0.4987031,0.5694385,0.2580405,0.8698067,1.0255476,0.6457048,89.8990488,-34.9671036,33.7258429
mitsuba_comp_rmc_rsd_illum_4_rg_2_by_2_ld_1_bkgd_voronoi_blue.png,../../../../images/masks/obj_mask.png,0.4152224,-0.3424076,0.5390840,-0.3770515,-0.4685057,-0.9835709,-0.0109337,0.0071727,5.0998989,-4.9978487,-4.2295137,0.1185828,0.0015782,0.0016341,0.0011058,0.0069001,0.0063653,0.0026015,0.1655879,0.1741295,0.1017625,0.5222011,0.4878375,0.2146510,90.3005314,-30.6856849,17.8862829
mitsuba_comp_rmc_rsd_illum_4_rg_2_by_2_ld_1_bkgd_voronoi_diff_dist.png,../../../../images/masks/obj_mask.png,0.4667005,-0.3204515,0.5371712,-0.3513492,-0.4448573,-0.9951791,-0.0015714,-0.0001409,0.7565024,-0.1932631,-0.6799854,0.1260737,0.0004820,0.0004436,0.0002277,0.0067464,0.0061180,0.0023419,0.2948793,0.3176156,0.1319542,2.3950788,2.4826346,0.9178882,90.2564755,-28.6476583,16.9045421
mitsuba_comp_rmc_rsd_illum_4_rg_2_by_2_ld_1_bkgd_voronoi_green.png,../../../../images/masks/obj_mask.png,0.4941974,-0.3413007,0.5329504,-0.3593147,-0.4516843,-0.9826930,-0.0116894,-0.0076799,5.3910365,-10.0327788,3.1579838,0.0569336,0.0016362,0.0017013,0.0005029,0.0070296,0.0064788,0.0024007,0.1651507,0.1730511,0.1278617,0.5141320,0.4802028,0.4576731,90.1591309,-29.3349361,17.2283540
mitsuba_comp_rmc_rsd_illum_4_rg_2_by_2_ld_1_bkgd_voronoi_red.png,../../../../images/masks/obj_mask.png,-0.3808469,-0.1926782,0.5432840,-0.3691242,-0.4617177,-0.9851194,0.0082842,-0.0019524,4.7071075,6.8667176,0.3830792,0.0937947,0.0016658,0.0011065,0.0006430,0.0069491,0.0061871,0.0024331,0.1199365,0.1611249,0.1113616,0.4008299,0.6534779,0.3238755,90.3971371,-29.9969051,17.5614001
mitsuba_comp_rmc_rsd_illum_4_rg_2_by_2_ld_1_bkgd_voronoi_yellow.png,../../../../images/masks/obj_mask.png,-0.1425433,-0.2809845,0.5475049,-0.3611588,-0.4548907,-0.9835967,-0.0031557,-0.0097281,5.0265811,-3.4557924,4.3953183,0.1044568,0.0016557,0.0014516,0.0003739,0.0071738,0.0064869,0.0024193,0.1502122,0.1796295,0.1508146,0.4879753,0.5723162,0.6911109,90.4940473,-29.3096263,17.2372953
mitsuba_comp_rmc_rsd_illum_4_rg_2_by_2_ld_2_bkgd_voronoi_blue.png,../../../../images/masks/obj_mask.png,0.2061208,-0.3461029,0.4976571,-0.4868249,-0.5541223,-0.9388565,-0.0503646,0.0115677,15.0363958,-17.4829624,-6.0677496,0.1436320,0.0057170,0.0062498,0.0034538,0.0110221,0.0114936,0.0040519,0.5208568,0.5668880,0.2914651,0.8492002,0.8912563,0.3431757,89.3380927,-40.2344879,22.0861684
mitsuba_comp_rmc_rsd_illum_4_rg_2_by_2_ld_2_bkgd_voronoi_diff_dist.png,../../../../images/masks/obj_mask.png,0.2855219,-0.3150201,0.5030007,-0.4474476,-0.5181290,-0.9910670,-0.0033941,0.0005612,2.1384390,-0.9706531,-1.3746507,0.1679248,0.0008879,0.0008328,0.0004574,0.0075161,0.0069911,0.0024882,0.5009444,0.5417808,0.2524108,2.6271134,2.7779473,0.9734062,89.4632250,-36.7761140,20.4022767
mitsuba_comp_rmc_rsd_illum_4_rg_2_by_2_ld_2_bkgd_voronoi_green.png,../../../../images/masks/obj_mask.png,0.2590386,-0.3468551,0.5042081,-0.5039570,-0.5706471,-0.9313000,-0.0578726,-0.0447272,16.4171633,-31.7985902,12.0413261,0.0185646,0.0063152,0.0069586,0.0013719,0.0118500,0.0124776,0.0029325,0.5518833,0.5991740,0.3294058,0.8732402,0.9208508,0.5820823,89.4914579,-41.5921060,22.7624861
mitsuba_comp_rmc_rsd_illum_4_rg_2_by_2_ld_2_bkgd_voronoi_red.png,../../../../images/masks/obj_mask.png,-0.4035136,-0.1972817,0.5070104,-0.5283007,-0.5935177,-0.9491151,0.0300488,-0.0162370,13.2888629,14.4429821,3.9189050,0.0826244,0.0057049,0.0037349,0.0017842,0.0112180,0.0096495,0.0033041,0.3717223,0.4787373,0.2910408,0.6645957,1.0417589,0.4538139,89.5569283,-43.6541343,23.7819529
mitsuba_comp_rmc_rsd_illum_4_rg_2_by_2_ld_2_bkgd_voronoi_yellow.png,../../../../images/masks/obj_mask.png,-0.2436176,-0.2928367,0.4965363,-0.5183578,-0.5833479,-0.9453070,-0.0206051,-0.0416127,13.7280762,-12.4886713,13.1227689,0.0651281,0.0053677,0.0050257,0.0008432,0.0111959,0.0111603,0.0025960,0.4419060,0.5454690,0.3245558,0.7792641,0.9930217,0.7676845,89.3118104,-42.9981488,23.4454838
mitsuba_comp_rmc_rsd_illum_4_rg_2_by_3_ld_1_bkgd_voronoi_blue.png,../../../../images/masks/obj_mask.png,0.4727709,-0.3538252,0.5218084,-0.5018823,-0.2847785,-0.9843093,-0.0124249,0.0136716,4.8744285,-4.3289694,-6.7207899,0.0644910,0.0014908,0.0016104,0.0013516,0.0067319,0.0064380,0.0030529,0.1570957,0.1718308,0.1235128,0.5090772,0.4925671,0.2516578,89.9013065,-34.9194673,10.5137126
mitsuba_comp_rmc_rsd_illum_4_rg_2_by_3_ld_1_bkgd_voronoi_diff_dist.png,../../../../images/masks/obj_mask.png,0.5386577,-0.3384596,0.5291520,-0.4860087,-0.2805534,-0.9953429,-0.0020776,0.0010461,0.7292085,-0.1695685,-1.1374553,0.0647334,0.0004598,0.0004414,0.0002711,0.0065689,0.0061620,0.0026707,0.2813801,0.3152361,0.1554322,2.3341771,2.4989175,1.0423376,90.0713784,-33.7038263,10.3119679
mitsuba_comp_rmc_rsd_illum_4_rg_2_by_3_ld_1_bkgd_voronoi_green.png,../../../../images/masks/obj_mask.png,0.4691384,-0.3485191,0.5251094,-0.4933087,-0.2883419,-0.9829051,-0.0133737,-0.0045139,5.3054795,-10.3054987,1.7133330,0.0775907,0.0015959,0.0017214,0.0006293,0.0068780,0.0066085,0.0027581,0.1622100,0.1759544,0.1585555,0.5042917,0.4908073,0.5250464,89.9778219,-34.3958633,10.6367512
mitsuba_comp_rmc_rsd_illum_4_rg_2_by_3_ld_1_bkgd_voronoi_red.png,../../../../images/masks/obj_mask.png,-0.2291617,-0.2134494,0.5295903,-0.4512953,-0.2699385,-0.9867874,0.0044192,0.0027434,4.1753382,5.6102999,-1.7922463,0.1425548,0.0014458,0.0010476,0.0007641,0.0067515,0.0062813,0.0027940,0.1044639,0.1524618,0.1305763,0.3896295,0.6630850,0.3708846,90.0815104,-31.3051999,9.8969634
mitsuba_comp_rmc_rsd_illum_4_rg_2_by_3_ld_1_bkgd_voronoi_yellow.png,../../../../images/masks/obj_mask.png,0.0249333,-0.2997448,0.5258338,-0.4946271,-0.2769714,-0.9845428,-0.0056804,-0.0066873,4.7566695,-4.6703400,3.0610862,0.1816795,0.0015270,0.0014254,0.0004588,0.0069643,0.0065326,0.0027725,0.1392537,0.1764603,0.1827169,0.4738159,0.5756719,0.7903194,89.9945988,-34.2263125,10.1884701
mitsuba_comp_rmc_rsd_illum_4_rg_2_by_3_ld_2_bkgd_voronoi_blue.png,../../../../images/masks/obj_mask.png,0.2932380,-0.3565128,0.4893900,-0.6754904,-0.3297805,-0.9385887,-0.0580480,0.0390063,14.7984357,-15.2237040,-12.2849832,0.0861931,0.0056826,0.0064674,0.0046554,0.0114714,0.0125027,0.0056346,0.5324614,0.5971620,0.3874942,0.8861470,0.9685176,0.4768946,89.1439127,-48.0551909,12.4950744
mitsuba_comp_rmc_rsd_illum_4_rg_2_by_3_ld_2_bkgd_voronoi_diff_dist.png,../../../../images/masks/obj_mask.png,0.3775054,-0.3363477,0.4863588,-0.5781905,-0.3063813,-0.9909246,-0.0052299,0.0042251,2.1822263,-1.1323984,-2.9707953,0.0637179,0.0008833,0.0008870,0.0006227,0.0074526,0.0072387,0.0030233,0.5015606,0.5757890,0.3336446,2.5875036,2.8412596,1.1647455,89.0725345,-41.0235929,11.5639208
mitsuba_comp_rmc_rsd_illum_4_rg_2_by_3_ld_2_bkgd_voronoi_green.png,../../../../images/masks/obj_mask.png,0.2175353,-0.3528344,0.5019430,-0.7180348,-0.3410313,-0.9350472,-0.0597829,-0.0299744,15.5740508,-30.3431985,7.1831786,0.0435781,0.0059205,0.0066985,0.0018297,0.0116263,0.0126620,0.0036886,0.5316178,0.5882765,0.4229994,0.8650351,0.9406072,0.7245327,89.4384810,-50.9187182,12.8741687
mitsuba_comp_rmc_rsd_illum_4_rg_2_by_3_ld_2_bkgd_voronoi_red.png,../../../../images/masks/obj_mask.png,-0.3592712,-0.2263323,0.4759850,-0.5683428,-0.2963089,-0.9507138,0.0111972,0.0051737,12.4056279,9.9767686,-2.5487451,0.2485710,0.0053127,0.0040048,0.0026279,0.0112047,0.0103283,0.0048640,0.3588392,0.5216739,0.4130246,0.6648989,1.1109050,0.6630979,88.8275186,-40.3631603,11.2157254
mitsuba_comp_rmc_rsd_illum_4_rg_2_by_3_ld_2_bkgd_voronoi_yellow.png,../../../../images/masks/obj_mask.png,-0.1699375,-0.3140981,0.4941899,-0.7005266,-0.3338141,-0.9455254,-0.0324858,-0.0320837,13.4588680,-16.8416995,9.2529309,0.0648779,0.0051968,0.0052572,0.0012411,0.0111669,0.0117067,0.0033787,0.4342313,0.5717789,0.4536596,0.7817988,1.0485945,0.9922985,89.2567410,-49.7481880,12.6294068
mitsuba_comp_rmc_rsd_illum_4_rg_2_by_4_ld_1_bkgd_voronoi_blue.png,../../../../images/masks/obj_mask.png,0.5246961,-0.3610558,0.5251355,-0.6169073,-0.0977839,-0.9841924,-0.0140844,0.0214164,4.9667438,-3.4501770,-9.5173510,0.0355247,0.0014924,0.0016653,0.0016930,0.0066089,0.0065365,0.0035622,0.1572713,0.1771370,0.1522314,0.4996549,0.4992845,0.2918788,89.9784268,-38.2047352,3.4665869
mitsuba_comp_rmc_rsd_illum_4_rg_2_by_4_ld_1_bkgd_voronoi_diff_dist.png,../../../../images/masks/obj_mask.png,0.6052292,-0.3529648,0.5107952,-0.6135956,-0.0963930,-0.9954114,-0.0025911,0.0022323,0.7202015,-0.1513693,-1.5710471,0.0355617,0.0004475,0.0004476,0.0003190,0.0063459,0.0061664,0.0030160,0.2737235,0.3185251,0.1808344,2.2600315,2.5033964,1.1750144,89.6452205,-38.2355806,3.4385430
mitsuba_comp_rmc_rsd_illum_4_rg_2_by_4_ld_1_bkgd_voronoi_green.png,../../../../images/masks/obj_mask.png,0.4214538,-0.3529965,0.5181924,-0.6315300,-0.1032413,-0.9826155,-0.0148413,-0.0008960,5.3820938,-10.2576773,0.1880391,0.0905180,0.0016117,0.0017808,0.0007999,0.0067662,0.0067061,0.0031986,0.1643165,0.1822179,0.1989696,0.4966134,0.4981672,0.6078724,89.8173612,-39.4029531,3.6755517
mitsuba_comp_rmc_rsd_illum_4_rg_2_by_4_ld_1_bkgd_voronoi_red.png,../../../../images/masks/obj_mask.png,-0.0688685,-0.2446233,0.5220414,-0.6249436,-0.0944438,-0.9864878,0.0004705,0.0088114,4.2204897,4.2762989,-4.1253103,0.1235605,0.0014325,0.0011609,0.0010405,0.0065003,0.0062531,0.0032847,0.1043394,0.1694088,0.1757907,0.3753535,0.6595635,0.4345524,89.9067101,-38.7100988,3.3506122
mitsuba_comp_rmc_rsd_illum_4_rg_2_by_4_ld_1_bkgd_voronoi_yellow.png,../../../../images/masks/obj_mask.png,0.1318967,-0.3171735,0.5189645,-0.6329352,-0.0911222,-0.9853158,-0.0077620,-0.0034443,4.5223181,-5.4407242,1.6425153,0.2542829,0.0014227,0.0014055,0.0005611,0.0067221,0.0065556,0.0031389,0.1303253,0.1743557,0.2205109,0.4570461,0.5772800,0.8914498,89.8352965,-39.2153928,3.2351179
mitsuba_comp_rmc_rsd_illum_4_rg_2_by_4_ld_2_bkgd_voronoi_blue.png,../../../../images/masks/obj_mask.png,0.3801958,-0.3623493,0.4636546,-0.6521575,-0.0863112,-0.9246164,-0.0767417,0.0810722,16.8159482,-13.4251441,-18.4714127,0.0568531,0.0069523,0.0080988,0.0071541,0.0129148,0.0144754,0.0085428,0.6426164,0.7275770,0.5573349,0.9978360,1.1080409,0.7156689,88.5347920,-41.5285510,3.1400616
mitsuba_comp_rmc_rsd_illum_4_rg_2_by_4_ld_2_bkgd_voronoi_diff_dist.png,../../../../images/masks/obj_mask.png,0.4351815,-0.3527869,0.4786975,-0.7679964,-0.0723868,-0.9913364,-0.0064307,0.0061224,1.7440707,-0.8255109,-3.6575599,0.0341669,0.0008268,0.0008785,0.0006845,0.0078974,0.0081253,0.0038193,0.4749678,0.5726885,0.3577279,2.8064644,3.2655688,1.4939897,88.8916941,-48.7631726,2.6077076
mitsuba_comp_rmc_rsd_illum_4_rg_2_by_4_ld_2_bkgd_voronoi_green.png,../../../../images/masks/obj_mask.png,0.2220666,-0.3554739,0.4622286,-0.8448955,-0.0662901,-0.9252503,-0.0716353,-0.0182033,16.3384108,-29.4571990,2.9893787,0.0637391,0.0068002,0.0077901,0.0028123,0.0135330,0.0151485,0.0054835,0.6150920,0.6856351,0.6140473,1.0175419,1.1346906,1.0644453,88.5008315,-54.5102332,2.4033656
mitsuba_comp_rmc_rsd_illum_4_rg_2_by_4_ld_2_bkgd_voronoi_red.png,../../../../images/masks/obj_mask.png,-0.2510959,-0.2612068,0.4655359,-0.8396836,-0.0570309,-0.9557706,-0.0078917,0.0323477,11.6096268,6.2674415,-9.3994610,0.1458642,0.0045649,0.0039922,0.0035536,0.0098998,0.0101175,0.0062061,0.3147335,0.5218092,0.5305187,0.5846300,1.0749594,0.8253352,88.5795594,-53.8147983,2.0606011
mitsuba_comp_rmc_rsd_illum_4_rg_2_by_4_ld_2_bkgd_voronoi_yellow.png,../../../../images/masks/obj_mask.png,-0.0551628,-0.3321507,0.4732669,-0.8196040,-0.0653766,-0.9491373,-0.0383675,-0.0176568,12.8577922,-18.9871040,4.9083532,0.0972456,0.0047613,0.0050869,0.0016894,0.0106401,0.0115626,0.0043879,0.3980616,0.5463940,0.5764942,0.7416157,1.0280697,1.2697544,88.7631302,-52.3601715,2.3577121
mitsuba_comp_rmc_rsd_illum_4_rg_3_by_1_ld_1_bkgd_voronoi_blue.png,../../../../images/masks/obj_mask.png,0.0403431,-0.2926075,0.5737457,0.0327203,-0.6355850,-0.9812522,-0.0030169,0.0014900,5.7301988,-1.1259204,-1.9773658,0.3780121,0.0019203,0.0016668,0.0009754,0.0076783,0.0062356,0.0023198,0.1982301,0.1770821,0.0902492,0.5792928,0.4779166,0.1918971,91.0926122,-9.7400660,24.8425767
mitsuba_comp_rmc_rsd_illum_4_rg_3_by_1_ld_1_bkgd_voronoi_diff_dist.png,../../../../images/masks/obj_mask.png,0.3067272,-0.2602525,0.5731130,0.0338717,-0.6455162,-0.9945720,0.0005066,-0.0012145,0.8957292,0.5357552,-0.3416402,0.4279628,0.0005723,0.0004527,0.0002115,0.0075689,0.0061010,0.0021661,0.3465854,0.3237053,0.1229125,2.6806425,2.4804950,0.8517027,91.0782582,-9.8629778,25.3039902
mitsuba_comp_rmc_rsd_illum_4_rg_3_by_1_ld_1_bkgd_voronoi_green.png,../../../../images/masks/obj_mask.png,0.1454302,-0.3004702,0.5737457,0.0327203,-0.6355850,-0.9792870,-0.0048735,-0.0131941,6.2251965,-6.1281002,5.3100515,0.0749147,0.0020771,0.0018492,0.0004322,0.0078358,0.0063961,0.0020975,0.2082304,0.1890038,0.1113678,0.5734726,0.4757764,0.4015661,91.0926122,-9.7400660,24.8425767
mitsuba_comp_rmc_rsd_illum_4_rg_3_by_1_ld_1_bkgd_voronoi_red.png,../../../../images/masks/obj_mask.png,-0.5179757,-0.1497868,0.5741926,0.0504473,-0.6989839,-0.9787477,0.0247708,-0.0108972,6.5218049,13.5191187,4.2532436,0.0304351,0.0025440,0.0013113,0.0005721,0.0081277,0.0061750,0.0021470,0.1791128,0.1897532,0.1002066,0.4697813,0.6555812,0.2878960,91.1027477,-9.9323118,27.7727006
mitsuba_comp_rmc_rsd_illum_4_rg_3_by_1_ld_1_bkgd_voronoi_yellow.png,../../../../images/masks/obj_mask.png,-0.4676887,-0.2257501,0.5766795,0.0459215,-0.6599497,-0.9805539,0.0073217,-0.0147950,5.9557396,2.1103255,6.7055385,0.0482052,0.0021096,0.0014966,0.0003067,0.0078635,0.0062373,0.0021024,0.1881235,0.1846603,0.1251104,0.5346165,0.5512529,0.6032705,91.1591171,-9.4499932,25.9178670
mitsuba_comp_rmc_rsd_illum_4_rg_3_by_1_ld_2_bkgd_voronoi_blue.png,../../../../images/masks/obj_mask.png,0.0091808,-0.2853717,0.6004112,0.3751035,-1.4370548,-0.9309623,-0.0064584,-0.0168395,15.9991241,-3.4441606,0.7455355,0.6587721,0.0071000,0.0060114,0.0026241,0.0139941,0.0112247,0.0032624,0.6143108,0.5486775,0.2360338,1.0687755,0.8773302,0.2826354,91.6940850,-5.6347846,73.9427239
mitsuba_comp_rmc_rsd_illum_4_rg_3_by_1_ld_2_bkgd_voronoi_diff_dist.png,../../../../images/masks/obj_mask.png,0.0773792,-0.2464607,0.5958002,0.3631274,-1.4320772,-0.9890840,0.0031491,-0.0034396,2.6377156,1.6165630,0.1857008,0.5898746,0.0011787,0.0008666,0.0003831,0.0086156,0.0068135,0.0021810,0.6275539,0.5530231,0.2143659,2.9444990,2.6845611,0.8576526,91.5905578,-6.2002501,73.7936710
mitsuba_comp_rmc_rsd_illum_4_rg_3_by_1_ld_2_bkgd_voronoi_diff_dist_brighter.png,../../../../images/masks/obj_mask.png,-0.0761271,-0.2412697,0.5984149,0.4858551,-1.6132865,-0.9626326,0.0140304,-0.0035131,9.9946033,6.5423703,-1.4131054,0.4482848,0.0040923,0.0029150,0.0016719,0.0105991,0.0080857,0.0027895,0.4539328,0.3918461,0.1847218,0.8796328,0.7782039,0.2647617,91.6492892,-2.8819484,93.8236074
mitsuba_comp_rmc_rsd_illum_4_rg_3_by_1_ld_2_bkgd_voronoi_green.png,../../../../images/masks/obj_mask.png,0.2672902,-0.2952542,0.6004112,0.3751035,-1.4370548,-0.9207227,-0.0148141,-0.0662369,17.5773785,-14.3876561,17.6167959,0.0367754,0.0079778,0.0069773,0.0009721,0.0150046,0.0123272,0.0023049,0.6829775,0.6192066,0.2474758,1.1098729,0.9353781,0.4660295,91.6940850,-5.6347846,73.9427239
mitsuba_comp_rmc_rsd_illum_4_rg_3_by_1_ld_2_bkgd_voronoi_red.png,../../../../images/masks/obj_mask.png,-0.3940975,-0.1486795,0.6004112,0.3751035,-1.4370548,-0.9032111,0.1358078,-0.0765106,20.6940165,30.6879237,18.9869858,0.0221856,0.0118593,0.0054748,0.0014482,0.0181725,0.0107841,0.0026585,0.7138930,0.6929676,0.2509916,1.0767870,1.1792080,0.3755749,91.6940850,-5.6347846,73.9427239
mitsuba_comp_rmc_rsd_illum_4_rg_3_by_1_ld_2_bkgd_voronoi_yellow.png,../../../../images/masks/obj_mask.png,-0.3588179,-0.2232123,0.6004112,0.3751035,-1.4370548,-0.9201818,0.0403513,-0.0735004,18.0038576,6.7134809,21.6175853,0.0334185,0.0087802,0.0059189,0.0007087,0.0157874,0.0114102,0.0022124,0.6582334,0.6239459,0.2821706,1.0877627,1.0233674,0.6659983,91.6940850,-5.6347846,73.9427239
mitsuba_comp_rmc_rsd_illum_4_rg_3_by_2_ld_1_bkgd_voronoi_blue.png,../../../../images/masks/obj_mask.png,0.2314477,-0.3108319,0.5688783,-0.0856728,-0.4959882,-0.9828449,-0.0054637,0.0083396,5.3069861,-1.2050712,-4.7542340,0.1390366,0.0017310,0.0015896,0.0011944,0.0073602,0.0061996,0.0026712,0.1800165,0.1692783,0.1093397,0.5552486,0.4746221,0.2199759,90.9820904,-13.7591430,18.7763581
mitsuba_comp_rmc_rsd_illum_4_rg_3_by_2_ld_1_bkgd_voronoi_diff_dist.png,../../../../images/masks/obj_mask.png,0.4751302,-0.2878030,0.5555165,-0.0877930,-0.4712698,-0.9947455,-0.0001935,-0.0002330,0.8283733,0.3850467,-0.7083498,0.1548400,0.0005461,0.0004532,0.0002454,0.0073412,0.0061243,0.0024471,0.3306071,0.3229634,0.1414103,2.5947095,2.4815125,0.9573855,90.6775092,-13.4925277,17.8554207
mitsuba_comp_rmc_rsd_illum_4_rg_3_by_2_ld_1_bkgd_voronoi_green.png,../../../../images/masks/obj_mask.png,0.3227876,-0.3137812,0.5682034,-0.0844445,-0.5065815,-0.9812152,-0.0069519,-0.0087485,5.7294271,-6.6886717,3.4170798,0.1074964,0.0018540,0.0017322,0.0005305,0.0075285,0.0063686,0.0024052,0.1866110,0.1771577,0.1352582,0.5511474,0.4735996,0.4593221,90.9667477,-13.8941011,19.2322846
mitsuba_comp_rmc_rsd_illum_4_rg_3_by_2_ld_1_bkgd_voronoi_red.png,../../../../images/masks/obj_mask.png,-0.5026271,-0.1616977,0.5608942,-0.0798770,-0.4540928,-0.9818026,0.0175468,-0.0047416,5.7378145,11.6125217,1.6403114,0.0395139,0.0021352,0.0012025,0.0006875,0.0076565,0.0062033,0.0025093,0.1516223,0.1745139,0.1190205,0.4422149,0.6574955,0.3350799,90.8003019,-12.6896899,17.0896346
mitsuba_comp_rmc_rsd_illum_4_rg_3_by_2_ld_1_bkgd_voronoi_yellow.png,../../../../images/masks/obj_mask.png,-0.4040942,-0.2405167,0.5716146,-0.0906525,-0.4530391,-0.9814206,0.0040331,-0.0120191,5.7255531,0.6844951,5.4116880,0.0704629,0.0019782,0.0014918,0.0003836,0.0075118,0.0062017,0.0023631,0.1774757,0.1843171,0.1546999,0.5109387,0.5480538,0.6762427,91.0442500,-13.2136283,16.9559974
