sub_id,trial,img,illum,rg,by,lighter_darker,bkgd,mean_l,mean_a,mean_b,max_l,max_a,max_b,mean_ratio_l,mean_ratio_m,mean_ratio_s,std_ratio_l,std_ratio_m,std_ratio_s,lrc,redness,wpld,wprg,wpyv,gwld,gwrg,gwyv,gwl,gwa,gwb,hv,mean_cone_l,mean_cone_m,mean_cone_s,sd_cone_l,sd_cone_m,sd_cone_s,rmc_l,rmc_m,rmc_s,rsd_l,rsd_m,rsd_s,wpL,wpA,wpB
03,4,5,green,1,2,darker,voronoi_diff_dist,38.1533322,-6.1242810,7.0490232,45.2951196,-7.2496356,8.8557237,0.2420694,0.2472047,0.1676108,0.2426482,0.2481974,0.1682708,0.44065,-0.34318,0.516,-0.59114,-0.41635,-0.9953,-0.0026358,-0.000261,0.69587,-0.59209,-0.59712,0.13141,0.0004547,0.0004542,0.0002161,0.0065854,0.0064238,0.0023601,0.27927,0.32495,0.12547,2.3459,2.6068,0.92609,89.7665,-43.6833,15.8834
03,1,6,green,1,2,darker,voronoi_diff_dist_brighter,77.9076427,2.4776779,2.4535230,90.2748991,2.2009274,4.4386700,1.2847244,1.2601307,1.0637258,1.2862533,1.2624733,1.0648123,0.12054,-0.33962,0.52726,-0.60242,-0.41591,-0.98408,-0.011346,0.014043,4.9332,-2.6208,-7.2225,0.066065,0.0015299,0.0016091,0.0013793,0.0064598,0.0063919,0.0026925,0.10748,0.13271,0.076113,0.35116,0.40324,0.16075,90.0276,-44.1682,15.7754
03,2,6,green,1,2,darker,voronoi_diff_dist_brighter,78.0159218,1.2378408,17.2119310,90.4166897,0.9441388,20.9405373,1.2966514,1.2358011,0.7918468,1.3000977,1.2411115,0.7955753,0.12054,-0.33962,0.52726,-0.60242,-0.41591,-0.98408,-0.011346,0.014043,4.9332,-2.6208,-7.2225,0.066065,0.0015299,0.0016091,0.0013793,0.0064598,0.0063919,0.0026925,0.10748,0.13271,0.076113,0.35116,0.40324,0.16075,90.0276,-44.1682,15.7754
03,3,6,green,1,2,darker,voronoi_diff_dist_brighter,70.2274627,9.5502251,9.3514422,81.5909892,10.3592280,12.0185722,1.0135214,0.9356068,0.7078579,1.0155138,0.9383219,0.7096286,0.12054,-0.33962,0.52726,-0.60242,-0.41591,-0.98408,-0.011346,0.014043,4.9332,-2.6208,-7.2225,0.066065,0.0015299,0.0016091,0.0013793,0.0064598,0.0063919,0.0026925,0.10748,0.13271,0.076113,0.35116,0.40324,0.16075,90.0276,-44.1682,15.7754
03,4,6,green,1,2,darker,voronoi_diff_dist_brighter,76.6774050,4.9612395,-3.8118084,92.8291890,-7.3654879,14.4950640,1.3707834,1.3822183,1.1425246,2.4096716,2.3270569,0.9875577,0.12054,-0.33962,0.52726,-0.60242,-0.41591,-0.98408,-0.011346,0.014043,4.9332,-2.6208,-7.2225,0.066065,0.0015299,0.0016091,0.0013793,0.0064598,0.0063919,0.0026925,0.10748,0.13271,0.076113,0.35116,0.40324,0.16075,90.0276,-44.1682,15.7754
03,1,7,green,3,1,lighter,voronoi_diff_dist,66.0824167,9.5527767,10.2064331,76.9016626,10.3943813,12.9003087,0.8758120,0.8033150,0.5923843,0.8776366,0.8058402,0.5940774,0.077379,-0.24646,0.5958,0.36313,-1.4321,-0.98908,0.0031491,-0.0034396,2.6377,1.6166,0.1857,0.58987,0.0011787,0.0008666,0.0003831,0.0086156,0.0068135,0.002181,0.62755,0.55302,0.21437,2.9445,2.6846,0.85765,91.5906,-6.2003,73.7937
03,2,7,green,3,1,lighter,voronoi_diff_dist,69.9979995,12.2917422,6.4359343,81.3271619,13.4433043,8.7544540,1.0093722,0.9238168,0.7484099,1.0109660,0.9258627,0.7496941,0.077379,-0.24646,0.5958,0.36313,-1.4321,-0.98908,0.0031491,-0.0034396,2.6377,1.6166,0.1857,0.58987,0.0011787,0.0008666,0.0003831,0.0086156,0.0068135,0.002181,0.62755,0.55302,0.21437,2.9445,2.6846,0.85765,91.5906,-6.2003,73.7937
03,3,7,green,3,1,lighter,voronoi_diff_dist,61.0987518,-4.3858297,12.8683877,71.2687200,-5.3712391,15.7779459,0.7062756,0.6978869,0.4504730,0.7081322,0.7009232,0.4525062,0.077379,-0.24646,0.5958,0.36313,-1.4321,-0.98908,0.0031491,-0.0034396,2.6377,1.6166,0.1857,0.58987,0.0011787,0.0008666,0.0003831,0.0086156,0.0068135,0.002181,0.62755,0.55302,0.21437,2.9445,2.6846,0.85765,91.5906,-6.2003,73.7937
03,4,7,green,3,1,lighter,voronoi_diff_dist,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.077379,-0.24646,0.5958,0.36313,-1.4321,-0.98908,0.0031491,-0.0034396,2.6377,1.6166,0.1857,0.58987,0.0011787,0.0008666,0.0003831,0.0086156,0.0068135,0.002181,0.62755,0.55302,0.21437,2.9445,2.6846,0.85765,91.5906,-6.2003,73.7937
03,1,8,green,3,1,lighter,voronoi_diff_dist_brighter,29.9804863,-6.5731432,-1.5406813,36.0342880,-7.8054540,-0.8965902,0.1461137,0.1569916,0.1385245,0.1462447,0.1572610,0.1385723,-0.09069,-0.23871,0.59841,0.48586,-1.6133,-0.93276,0.029342,0.0063206,16.3119,12.4002,-5.3711,0.32887,0.0074399,0.0051836,0.0035597,0.013297,0.0096348,0.0037251,0.46252,0.39183,0.1951,0.74282,0.62886,0.23457,91.6493,-2.8819,93.8236
03,2,8,green,3,1,lighter,voronoi_diff_dist_brighter,52.9359556,-22.0991743,8.5072921,62.0281783,-25.4773290,10.7444409,0.4832033,0.5386620,0.3492813,0.4843960,0.5410339,0.3507668,-0.09069,-0.23871,0.59841,0.48586,-1.6133,-0.93276,0.029342,0.0063206,16.3119,12.4002,-5.3711,0.32887,0.0074399,0.0051836,0.0035597,0.013297,0.0096348,0.0037251,0.46252,0.39183,0.1951,0.74282,0.62886,0.23457,91.6493,-2.8819,93.8236
03,3,8,green,3,1,lighter,voronoi_diff_dist_brighter,42.7080535,-18.5489619,-6.7932669,50.4312133,-21.5962629,-6.5564892,0.2943273,0.3464999,0.3311172,0.2942835,0.3467670,0.3309835,-0.09069,-0.23871,0.59841,0.48586,-1.6133,-0.93276,0.029342,0.0063206,16.3119,12.4002,-5.3711,0.32887,0.0074399,0.0051836,0.0035597,0.013297,0.0096348,0.0037251,0.46252,0.39183,0.1951,0.74282,0.62886,0.23457,91.6493,-2.8819,93.8236
03,4,8,green,3,1,lighter,voronoi_diff_dist_brighter,57.5030962,-32.4214526,-8.2707080,67.1744632,-37.5084677,-7.9462977,0.5669947,0.6986002,0.6457091,0.5669609,0.6994100,0.6455564,-0.09069,-0.23871,0.59841,0.48586,-1.6133,-0.93276,0.029342,0.0063206,16.3119,12.4002,-5.3711,0.32887,0.0074399,0.0051836,0.0035597,0.013297,0.0096348,0.0037251,0.46252,0.39183,0.1951,0.74282,0.62886,0.23457,91.6493,-2.8819,93.8236
03,1,9,green,3,4,darker,voronoi_yellow,51.2859294,-20.7812259,-1.0756427,60.1474127,-24.1004304,-0.0007562,0.4465400,0.5111899,0.4202086,0.4469904,0.5123680,0.4206648,-0.14599,-0.27593,0.53254,-0.29874,-0.14059,-0.9839,-0.0023393,-0.0043429,4.9585,-1.8342,2.0689,0.45513,0.0016432,0.0014174,0.0005933,0.0071188,0.0063936,0.0031981,0.14952,0.17621,0.2331,0.48352,0.56338,0.90849,90.1497,-19.4382,5.0104
03,2,9,green,3,4,darker,voronoi_yellow,16.6460770,-11.3727207,-1.3566463,20.9469682,-13.1742619,-0.9286136,0.0506143,0.0591945,0.0501726,0.0506828,0.0593292,0.0501881,-0.14599,-0.27593,0.53254,-0.29874,-0.14059,-0.9839,-0.0023393,-0.0043429,4.9585,-1.8342,2.0689,0.45513,0.0016432,0.0014174,0.0005933,0.0071188,0.0063936,0.0031981,0.14952,0.17621,0.2331,0.48352,0.56338,0.90849,90.1497,-19.4382,5.0104
03,3,9,green,3,4,darker,voronoi_yellow,50.7540930,-28.8558233,1.7352085,59.5506317,-33.2389778,3.1303457,0.4291626,0.5096123,0.3801275,0.4298249,0.5112727,0.3809273,-0.14599,-0.27593,0.53254,-0.29874,-0.14059,-0.9839,-0.0023393,-0.0043429,4.9585,-1.8342,2.0689,0.45513,0.0016432,0.0014174,0.0005933,0.0071188,0.0063936,0.0031981,0.14952,0.17621,0.2331,0.48352,0.56338,0.90849,90.1497,-19.4382,5.0104
03,4,9,green,3,4,darker,voronoi_yellow,50.3485257,-5.7139912,4.5730090,59.0921195,-6.8918896,6.3074752,0.4457307,0.4558529,0.3463639,0.4465115,0.4572079,0.3471471,-0.14599,-0.27593,0.53254,-0.29874,-0.14059,-0.9839,-0.0023393,-0.0043429,4.9585,-1.8342,2.0689,0.45513,0.0016432,0.0014174,0.0005933,0.0071188,0.0063936,0.0031981,0.14952,0.17621,0.2331,0.48352,0.56338,0.90849,90.1497,-19.4382,5.0104
04,1,1,red,1,2,lighter,voronoi_green,41.3112372,-35.0413373,11.4283834,48.8785654,-40.0550136,13.7901346,0.2673682,0.3260934,0.1718763,0.2682931,0.3280411,0.1731455,0.23821,-0.3476,0.5208,0.077882,-0.48648,-0.93213,-0.05759,-0.044478,15.8444,-30.8237,11.3851,0.023273,0.0062325,0.0068822,0.0013424,0.012457,0.013112,0.0028739,0.47881,0.58704,0.29919,0.8018,0.98108,0.52748,89.8778,-4.6547,18.8289
04,2,1,red,1,2,lighter,voronoi_green,51.7652797,-40.4470113,19.6132614,60.7184704,-46.1663744,23.1133237,0.4447157,0.5314729,0.2348318,0.4464928,0.5351067,0.2373177,0.23821,-0.3476,0.5208,0.077882,-0.48648,-0.93213,-0.05759,-0.044478,15.8444,-30.8237,11.3851,0.023273,0.0062325,0.0068822,0.0013424,0.012457,0.013112,0.0028739,0.47881,0.58704,0.29919,0.8018,0.98108,0.52748,89.8778,-4.6547,18.8289
04,3,1,red,1,2,lighter,voronoi_green,60.1437771,-46.6352097,20.8174502,70.2032967,-53.2323925,24.6092162,0.6291365,0.7577779,0.3449160,0.6316464,0.7628867,0.3483709,0.23821,-0.3476,0.5208,0.077882,-0.48648,-0.93213,-0.05759,-0.044478,15.8444,-30.8237,11.3851,0.023273,0.0062325,0.0068822,0.0013424,0.012457,0.013112,0.0028739,0.47881,0.58704,0.29919,0.8018,0.98108,0.52748,89.8778,-4.6547,18.8289
04,4,1,red,1,2,lighter,voronoi_green,47.6089693,-40.2122918,11.3893289,56.0072040,-45.9796068,13.8613514,0.3641562,0.4488542,0.2448528,0.3653520,0.4514435,0.2464460,0.23821,-0.3476,0.5208,0.077882,-0.48648,-0.93213,-0.05759,-0.044478,15.8444,-30.8237,11.3851,0.023273,0.0062325,0.0068822,0.0013424,0.012457,0.013112,0.0028739,0.47881,0.58704,0.29919,0.8018,0.98108,0.52748,89.8778,-4.6547,18.8289
04,1,2,red,1,2,lighter,voronoi_green_brighter,53.2104275,-40.7308334,19.1477083,62.3529799,-46.4985021,22.6212202,0.4740503,0.5661256,0.2572850,0.4759119,0.5699048,0.2598672,0.13811,-0.34988,0.55359,-0.039668,-0.53774,-0.88519,-0.10191,-0.082056,23.617,-44.9818,17.7869,0.017743,0.010471,0.011721,0.0019728,0.0147,0.015811,0.0030783,0.56317,0.69208,0.31357,0.77206,0.96507,0.45356,90.6334,-12.0446,20.7234
04,2,2,red,1,2,lighter,voronoi_green_brighter,52.7370434,-42.7191785,15.5490141,61.8143789,-48.8016501,18.5953114,0.4612523,0.5617318,0.2804958,0.4628972,0.5652003,0.2827717,0.13811,-0.34988,0.55359,-0.039668,-0.53774,-0.88519,-0.10191,-0.082056,23.617,-44.9818,17.7869,0.017743,0.010471,0.011721,0.0019728,0.0147,0.015811,0.0030783,0.56317,0.69208,0.31357,0.77206,0.96507,0.45356,90.6334,-12.0446,20.7234
04,3,2,red,1,2,lighter,voronoi_green_brighter,55.1844407,-41.4498567,23.9745194,64.5930801,-47.2738128,28.0399096,0.5175377,0.6108927,0.2449033,0.5198290,0.6154076,0.2480401,0.13811,-0.34988,0.55359,-0.039668,-0.53774,-0.88519,-0.10191,-0.082056,23.617,-44.9818,17.7869,0.017743,0.010471,0.011721,0.0019728,0.0147,0.015811,0.0030783,0.56317,0.69208,0.31357,0.77206,0.96507,0.45356,90.6334,-12.0446,20.7234
04,4,2,red,1,2,lighter,voronoi_green_brighter,56.3053002,-45.6291210,15.4730890,65.8530179,-52.1395565,18.5765344,0.5358750,0.6560798,0.3348431,0.5377535,0.6600859,0.3374191,0.13811,-0.34988,0.55359,-0.039668,-0.53774,-0.88519,-0.10191,-0.082056,23.617,-44.9818,17.7869,0.017743,0.010471,0.011721,0.0019728,0.0147,0.015811,0.0030783,0.56317,0.69208,0.31357,0.77206,0.96507,0.45356,90.6334,-12.0446,20.7234
04,1,3,red,1,4,lighter,voronoi_red,30.6602767,25.3298441,-13.4201096,36.7740804,28.3260784,-14.1851673,0.1698173,0.1380117,0.2198896,0.1693618,0.1370062,0.2189858,-0.047942,-0.27352,0.50625,-0.37725,-0.073328,-0.96528,-0.0070242,0.025847,9.6537,4.3606,-8.8558,0.16825,0.0035727,0.003151,0.0028089,0.0091551,0.0091888,0.005171,0.18429,0.36992,0.39486,0.4121,0.90917,0.65707,89.5392,-23.0364,2.6091
04,2,3,red,1,4,lighter,voronoi_red,35.3132978,-32.7069716,-3.6687086,42.0692434,-37.6190954,-3.1958909,0.1881730,0.2452077,0.2046477,0.1882763,0.2457541,0.2048125,-0.047942,-0.27352,0.50625,-0.37725,-0.073328,-0.96528,-0.0070242,0.025847,9.6537,4.3606,-8.8558,0.16825,0.0035727,0.003151,0.0028089,0.0091551,0.0091888,0.005171,0.18429,0.36992,0.39486,0.4121,0.90917,0.65707,89.5392,-23.0364,2.6091
04,3,3,red,1,4,lighter,voronoi_red,42.5120184,-33.0371385,-22.9017313,50.1805237,-38.4766563,-24.6134330,0.2743784,0.3828449,0.5011799,0.2732130,0.3815843,0.4995461,-0.047942,-0.27352,0.50625,-0.37725,-0.073328,-0.96528,-0.0070242,0.025847,9.6537,4.3606,-8.8558,0.16825,0.0035727,0.003151,0.0028089,0.0091551,0.0091888,0.005171,0.18429,0.36992,0.39486,0.4121,0.90917,0.65707,89.5392,-23.0364,2.6091
04,4,3,red,1,4,lighter,voronoi_red,47.4074867,-47.5092030,-18.4787057,55.7316099,-54.9193523,-19.5677737,0.3436479,0.4920025,0.5497509,0.3427077,0.4914402,0.5485779,-0.047942,-0.27352,0.50625,-0.37725,-0.073328,-0.96528,-0.0070242,0.025847,9.6537,4.3606,-8.8558,0.16825,0.0035727,0.003151,0.0028089,0.0091551,0.0091888,0.005171,0.18429,0.36992,0.39486,0.4121,0.90917,0.65707,89.5392,-23.0364,2.6091
04,1,4,red,1,4,lighter,voronoi_red_brighter,62.0092372,-38.9855356,-12.1418161,72.2680312,-45.0885080,-12.2013024,0.6699003,0.8522506,0.8283912,0.6694734,0.8527562,0.8277249,-0.11596,-0.29396,0.53822,-0.11731,-0.11325,-0.94322,-0.024184,0.051512,14.3063,2.2351,-13.6851,0.13865,0.0056828,0.0054188,0.0049891,0.011144,0.011687,0.0068257,0.21674,0.44164,0.44729,0.44389,0.94295,0.65175,90.2807,-8.4966,4.0038
04,2,4,red,1,4,lighter,voronoi_red_brighter,51.5318216,-44.0159931,-17.1066631,60.4022437,-50.8971662,-17.9544332,0.4220646,0.5801000,0.6268659,0.4212003,0.5797063,0.6257538,-0.11596,-0.29396,0.53822,-0.11731,-0.11325,-0.94322,-0.024184,0.051512,14.3063,2.2351,-13.6851,0.13865,0.0056828,0.0054188,0.0049891,0.011144,0.011687,0.0068257,0.21674,0.44164,0.44729,0.44389,0.94295,0.65175,90.2807,-8.4966,4.0038
04,3,4,red,1,4,lighter,voronoi_red_brighter,54.9496172,-47.8798015,-14.7154935,64.2755555,-55.2649628,-15.2120666,0.4898042,0.6692370,0.6764615,0.4891446,0.6693469,0.6755842,-0.11596,-0.29396,0.53822,-0.11731,-0.11325,-0.94322,-0.024184,0.051512,14.3063,2.2351,-13.6851,0.13865,0.0056828,0.0054188,0.0049891,0.011144,0.011687,0.0068257,0.21674,0.44164,0.44729,0.44389,0.94295,0.65175,90.2807,-8.4966,4.0038
04,4,4,red,1,4,lighter,voronoi_red_brighter,47.3495607,-37.8901903,-10.5073834,55.6816272,-43.7382507,-10.6316929,0.3535205,0.4660746,0.4507460,0.3532817,0.4664304,0.4503692,-0.11596,-0.29396,0.53822,-0.11731,-0.11325,-0.94322,-0.024184,0.051512,14.3063,2.2351,-13.6851,0.13865,0.0056828,0.0054188,0.0049891,0.011144,0.011687,0.0068257,0.21674,0.44164,0.44729,0.44389,0.94295,0.65175,90.2807,-8.4966,4.0038
04,1,5,green,1,2,darker,voronoi_diff_dist,26.8564214,-17.8726500,-1.7154185,32.5014812,-20.6441805,-1.1530249,0.1133463,0.1359418,0.1131326,0.1134644,0.1362775,0.1132363,0.44065,-0.34318,0.516,-0.59114,-0.41635,-0.9953,-0.0026358,-0.000261,0.69587,-0.59209,-0.59712,0.13141,0.0004547,0.0004542,0.0002161,0.0065854,0.0064238,0.0023601,0.27927,0.32495,0.12547,2.3459,2.6068,0.92609,89.7665,-43.6833,15.8834
04,2,5,green,1,2,darker,voronoi_diff_dist,30.4932945,-27.2112455,-5.0483721,36.6130854,-31.3650852,-4.8210675,0.1406048,0.1818347,0.1621581,0.1406182,0.1821268,0.1621933,0.44065,-0.34318,0.516,-0.59114,-0.41635,-0.9953,-0.0026358,-0.000261,0.69587,-0.59209,-0.59712,0.13141,0.0004547,0.0004542,0.0002161,0.0065854,0.0064238,0.0023601,0.27927,0.32495,0.12547,2.3459,2.6068,0.92609,89.7665,-43.6833,15.8834
04,3,5,green,1,2,darker,voronoi_diff_dist,42.9720139,-39.1187557,1.7650766,50.7460122,-44.8641007,3.0234918,0.2865480,0.3677151,0.2596148,0.2870267,0.3690936,0.2603042,0.44065,-0.34318,0.516,-0.59114,-0.41635,-0.9953,-0.0026358,-0.000261,0.69587,-0.59209,-0.59712,0.13141,0.0004547,0.0004542,0.0002161,0.0065854,0.0064238,0.0023601,0.27927,0.32495,0.12547,2.3459,2.6068,0.92609,89.7665,-43.6833,15.8834
04,4,5,green,1,2,darker,voronoi_diff_dist,33.4035410,-28.1952481,-4.2314719,39.9066405,-32.4771340,-3.8545888,0.1693166,0.2166538,0.1871981,0.1693857,0.2170774,0.1872755,0.44065,-0.34318,0.516,-0.59114,-0.41635,-0.9953,-0.0026358,-0.000261,0.69587,-0.59209,-0.59712,0.13141,0.0004547,0.0004542,0.0002161,0.0065854,0.0064238,0.0023601,0.27927,0.32495,0.12547,2.3459,2.6068,0.92609,89.7665,-43.6833,15.8834
04,1,6,green,1,2,darker,voronoi_diff_dist_brighter,47.6853851,-16.4191913,31.5209633,56.1072773,-18.7691675,36.3118355,0.3905126,0.3991645,0.1201941,0.3924840,0.4025543,0.1227823,0.12054,-0.33962,0.52726,-0.60242,-0.41591,-0.98408,-0.011346,0.014043,4.9332,-2.6208,-7.2225,0.066065,0.0015299,0.0016091,0.0013793,0.0064598,0.0063919,0.0026925,0.10748,0.13271,0.076113,0.35116,0.40324,0.16075,90.0276,-44.1682,15.7754
04,2,6,green,1,2,darker,voronoi_diff_dist_brighter,54.4075537,-8.8075823,41.8070172,63.7215160,-10.1154849,47.8878841,0.5401565,0.5152004,0.1244662,0.5430540,0.5198988,0.1281112,0.12054,-0.33962,0.52726,-0.60242,-0.41591,-0.98408,-0.011346,0.014043,4.9332,-2.6208,-7.2225,0.066065,0.0015299,0.0016091,0.0013793,0.0064598,0.0063919,0.0026925,0.10748,0.13271,0.076113,0.35116,0.40324,0.16075,90.0276,-44.1682,15.7754
04,3,6,green,1,2,darker,voronoi_diff_dist_brighter,36.4451800,-3.2203327,29.9899744,43.3840636,-3.7599193,34.3981876,0.2254109,0.2092985,0.0549050,0.2266227,0.2111997,0.0563749,0.12054,-0.33962,0.52726,-0.60242,-0.41591,-0.98408,-0.011346,0.014043,4.9332,-2.6208,-7.2225,0.066065,0.0015299,0.0016091,0.0013793,0.0064598,0.0063919,0.0026925,0.10748,0.13271,0.076113,0.35116,0.40324,0.16075,90.0276,-44.1682,15.7754
04,4,6,green,1,2,darker,voronoi_diff_dist_brighter,62.9399783,-12.3533267,67.3950454,73.3933749,-14.0579059,76.3386530,0.7614258,0.7200591,0.0716728,0.7662078,0.7278246,0.0777887,0.12054,-0.33962,0.52726,-0.60242,-0.41591,-0.98408,-0.011346,0.014043,4.9332,-2.6208,-7.2225,0.066065,0.0015299,0.0016091,0.0013793,0.0064598,0.0063919,0.0026925,0.10748,0.13271,0.076113,0.35116,0.40324,0.16075,90.0276,-44.1682,15.7754
04,1,7,green,3,1,lighter,voronoi_diff_dist,65.1640481,0.9159342,39.9590780,75.8939049,0.8307850,46.0719589,0.8436750,0.7640940,0.2527507,0.8476379,0.7702051,0.2575373,0.077379,-0.24646,0.5958,0.36313,-1.4321,-0.98908,0.0031491,-0.0034396,2.6377,1.6166,0.1857,0.58987,0.0011787,0.0008666,0.0003831,0.0086156,0.0068135,0.002181,0.62755,0.55302,0.21437,2.9445,2.6846,0.85765,91.5906,-6.2003,73.7937
04,2,7,green,3,1,lighter,voronoi_diff_dist,59.9715709,-14.8766408,43.8772508,70.0217286,-17.0090621,50.2972693,0.6708352,0.6613645,0.1633147,0.6744456,0.6673655,0.1679016,0.077379,-0.24646,0.5958,0.36313,-1.4321,-0.98908,0.0031491,-0.0034396,2.6377,1.6166,0.1857,0.58987,0.0011787,0.0008666,0.0003831,0.0086156,0.0068135,0.002181,0.62755,0.55302,0.21437,2.9445,2.6846,0.85765,91.5906,-6.2003,73.7937
04,3,7,green,3,1,lighter,voronoi_diff_dist,62.9702281,-8.5804702,55.9575222,73.4211901,-9.8310347,63.7568541,0.7661376,0.7170061,0.1233465,0.7705402,0.7240930,0.1289046,0.077379,-0.24646,0.5958,0.36313,-1.4321,-0.98908,0.0031491,-0.0034396,2.6377,1.6166,0.1857,0.58987,0.0011787,0.0008666,0.0003831,0.0086156,0.0068135,0.002181,0.62755,0.55302,0.21437,2.9445,2.6846,0.85765,91.5906,-6.2003,73.7937
04,4,7,green,3,1,lighter,voronoi_diff_dist,52.4919748,-5.3955969,50.7200394,61.5578927,-6.2033962,57.7144303,0.5025504,0.4625614,0.0723806,0.5055181,0.4672748,0.0760976,0.077379,-0.24646,0.5958,0.36313,-1.4321,-0.98908,0.0031491,-0.0034396,2.6377,1.6166,0.1857,0.58987,0.0011787,0.0008666,0.0003831,0.0086156,0.0068135,0.002181,0.62755,0.55302,0.21437,2.9445,2.6846,0.85765,91.5906,-6.2003,73.7937
04,1,8,green,3,1,lighter,voronoi_diff_dist_brighter,30.3817318,-17.3008993,8.1297166,36.5030992,-19.8759063,9.9159047,0.1464111,0.1648320,0.0959859,0.1468445,0.1656873,0.0965432,-0.09069,-0.23871,0.59841,0.48586,-1.6133,-0.93276,0.029342,0.0063206,16.3119,12.4002,-5.3711,0.32887,0.0074399,0.0051836,0.0035597,0.013297,0.0096348,0.0037251,0.46252,0.39183,0.1951,0.74282,0.62886,0.23457,91.6493,-2.8819,93.8236
04,2,8,green,3,1,lighter,voronoi_diff_dist_brighter,47.2829792,-28.1139937,1.5465650,55.6221107,-32.3726514,2.8572808,0.3649627,0.4354149,0.3247346,0.3655140,0.4368146,0.3254314,-0.09069,-0.23871,0.59841,0.48586,-1.6133,-0.93276,0.029342,0.0063206,16.3119,12.4002,-5.3711,0.32887,0.0074399,0.0051836,0.0035597,0.013297,0.0096348,0.0037251,0.46252,0.39183,0.1951,0.74282,0.62886,0.23457,91.6493,-2.8819,93.8236
04,3,8,green,3,1,lighter,voronoi_diff_dist_brighter,35.4631015,-26.1348954,3.4914038,42.2494889,-30.0110442,4.8219363,0.1950001,0.2356779,0.1611330,0.1954455,0.2366718,0.1616756,-0.09069,-0.23871,0.59841,0.48586,-1.6133,-0.93276,0.029342,0.0063206,16.3119,12.4002,-5.3711,0.32887,0.0074399,0.0051836,0.0035597,0.013297,0.0096348,0.0037251,0.46252,0.39183,0.1951,0.74282,0.62886,0.23457,91.6493,-2.8819,93.8236
04,4,8,green,3,1,lighter,voronoi_diff_dist_brighter,40.7591434,-26.7843147,10.3291434,48.2504399,-30.6902148,12.5568993,0.2645680,0.3085373,0.1733053,0.2653731,0.3101946,0.1743844,-0.09069,-0.23871,0.59841,0.48586,-1.6133,-0.93276,0.029342,0.0063206,16.3119,12.4002,-5.3711,0.32887,0.0074399,0.0051836,0.0035597,0.013297,0.0096348,0.0037251,0.46252,0.39183,0.1951,0.74282,0.62886,0.23457,91.6493,-2.8819,93.8236
04,1,9,green,3,4,darker,voronoi_yellow,37.5748654,-17.2195992,-1.4231947,44.6309787,-19.9640735,-0.6360116,0.2248280,0.2592962,0.2160763,0.2250625,0.2598935,0.2162950,-0.14599,-0.27593,0.53254,-0.29874,-0.14059,-0.9839,-0.0023393,-0.0043429,4.9585,-1.8342,2.0689,0.45513,0.0016432,0.0014174,0.0005933,0.0071188,0.0063936,0.0031981,0.14952,0.17621,0.2331,0.48352,0.56338,0.90849,90.1497,-19.4382,5.0104
04,2,9,green,3,4,darker,voronoi_yellow,47.6617909,-36.3188296,12.2336113,56.0664553,-41.5445779,14.8066451,0.3683748,0.4437682,0.2392165,0.3695810,0.4463185,0.2408456,-0.14599,-0.27593,0.53254,-0.29874,-0.14059,-0.9839,-0.0023393,-0.0043429,4.9585,-1.8342,2.0689,0.45513,0.0016432,0.0014174,0.0005933,0.0071188,0.0063936,0.0031981,0.14952,0.17621,0.2331,0.48352,0.56338,0.90849,90.1497,-19.4382,5.0104
04,3,9,green,3,4,darker,voronoi_yellow,51.7176727,-30.6773401,1.3420608,60.6413002,-35.3212317,2.7078658,0.4464982,0.5349320,0.4012085,0.4471778,0.5366661,0.4020757,-0.14599,-0.27593,0.53254,-0.29874,-0.14059,-0.9839,-0.0023393,-0.0043429,4.9585,-1.8342,2.0689,0.45513,0.0016432,0.0014174,0.0005933,0.0071188,0.0063936,0.0031981,0.14952,0.17621,0.2331,0.48352,0.56338,0.90849,90.1497,-19.4382,5.0104
04,4,9,green,3,4,darker,voronoi_yellow,54.2305215,-21.0737669,11.5669278,63.4971721,-24.2849472,14.1901812,0.5136139,0.5632464,0.3407026,0.5150438,0.5659879,0.3424197,-0.14599,-0.27593,0.53254,-0.29874,-0.14059,-0.9839,-0.0023393,-0.0043429,4.9585,-1.8342,2.0689,0.45513,0.0016432,0.0014174,0.0005933,0.0071188,0.0063936,0.0031981,0.14952,0.17621,0.2331,0.48352,0.56338,0.90849,90.1497,-19.4382,5.0104
05,1,1,red,1,2,lighter,voronoi_green,51.3578437,-36.3678738,13.7345640,60.2505806,-41.6031377,16.5484850,0.4384333,0.5215522,0.2767442,0.4399031,0.5245826,0.2787259,0.23821,-0.3476,0.5208,0.077882,-0.48648,-0.93213,-0.05759,-0.044478,15.8444,-30.8237,11.3851,0.023273,0.0062325,0.0068822,0.0013424,0.012457,0.013112,0.0028739,0.47881,0.58704,0.29919,0.8018,0.98108,0.52748,89.8778,-4.6547,18.8289
05,2,1,red,1,2,lighter,voronoi_green,46.8048367,-40.9049801,7.5815552,55.0912735,-46.8203556,9.5919527,0.3485407,0.4371566,0.2644391,0.3494844,0.4393622,0.2657341,0.23821,-0.3476,0.5208,0.077882,-0.48648,-0.93213,-0.05759,-0.044478,15.8444,-30.8237,11.3851,0.023273,0.0062325,0.0068822,0.0013424,0.012457,0.013112,0.0028739,0.47881,0.58704,0.29919,0.8018,0.98108,0.52748,89.8778,-4.6547,18.8289
