sub_id,trial,img,illum,body,highlow,l,a,b,lrc,redness,wpld,wprg,wpyv,gwld,gwrg,gwyv,gwl,gwa,gwb,hv,mean_cone_l,mean_cone_m,mean_cone_s,sd_cone_l,sd_cone_m,sd_cone_s,wpL,wpA,wpB
01,2,6,white,red,0,90.5181,14.1505,11.0311,-0.25587,-0.21711,0.57879,0.43893,-0.17298,-0.50737,0.42511,-0.18578,55.6274,35.2398,16.5539,0.0003733,0.055737,0.034494,0.018242,0.020315,0.013165,0.0073013,91.2068,18.5448,6.42
01,3,6,white,red,0,85.7528,21.9953,8.5039,-0.25587,-0.21711,0.57879,0.43893,-0.17298,-0.50737,0.42511,-0.18578,55.6274,35.2398,16.5539,0.0003733,0.055737,0.034494,0.018242,0.020315,0.013165,0.0073013,91.2068,18.5448,6.42
01,4,6,white,red,0,88.1767,12.275,11.6036,-0.25587,-0.21711,0.57879,0.43893,-0.17298,-0.50737,0.42511,-0.18578,55.6274,35.2398,16.5539,0.0003733,0.055737,0.034494,0.018242,0.020315,0.013165,0.0073013,91.2068,18.5448,6.42
01,5,6,white,red,0,85.158,14.5958,8.9171,-0.25587,-0.21711,0.57879,0.43893,-0.17298,-0.50737,0.42511,-0.18578,55.6274,35.2398,16.5539,0.0003733,0.055737,0.034494,0.018242,0.020315,0.013165,0.0073013,91.2068,18.5448,6.42
01,6,6,white,red,0,87.2279,8.8648,9.2019,-0.25587,-0.21711,0.57879,0.43893,-0.17298,-0.50737,0.42511,-0.18578,55.6274,35.2398,16.5539,0.0003733,0.055737,0.034494,0.018242,0.020315,0.013165,0.0073013,91.2068,18.5448,6.42
01,7,6,white,red,0,86.0981,10.2547,10.2902,-0.25587,-0.21711,0.57879,0.43893,-0.17298,-0.50737,0.42511,-0.18578,55.6274,35.2398,16.5539,0.0003733,0.055737,0.034494,0.018242,0.020315,0.013165,0.0073013,91.2068,18.5448,6.42
01,8,6,white,red,0,85.383,13.7165,8.745,-0.25587,-0.21711,0.57879,0.43893,-0.17298,-0.50737,0.42511,-0.18578,55.6274,35.2398,16.5539,0.0003733,0.055737,0.034494,0.018242,0.020315,0.013165,0.0073013,91.2068,18.5448,6.42
01,9,6,white,red,0,86.299,13.6656,9.9083,-0.25587,-0.21711,0.57879,0.43893,-0.17298,-0.50737,0.42511,-0.18578,55.6274,35.2398,16.5539,0.0003733,0.055737,0.034494,0.018242,0.020315,0.013165,0.0073013,91.2068,18.5448,6.42
01,10,6,white,red,0,91.5419,6.3054,5.79,-0.25587,-0.21711,0.57879,0.43893,-0.17298,-0.50737,0.42511,-0.18578,55.6274,35.2398,16.5539,0.0003733,0.055737,0.034494,0.018242,0.020315,0.013165,0.0073013,91.2068,18.5448,6.42
01,1,7,white,yellow,1,70.6794,-10.7414,34.4933,-0.52404,-0.27472,0.56654,0.14382,-0.55751,-0.77257,0.030326,-0.11265,37.9111,-3.7049,18.0717,0.0007362,0.023402,0.019045,0.0069384,0.01555,0.012781,0.0055374,90.9289,-5.4362,22.7859
