sub_id,trial,img,img_name,illum,rg,by,lighter_darker,bkgd,mean_ld,mean_rg,mean_yv,mean_l,mean_a,mean_b,mean_cone_l,mean_cone_m,mean_cone_s,max_l,max_a,max_b,mean_ratio_l,mean_ratio_m,mean_ratio_s,std_ratio_l,std_ratio_m,std_ratio_s,lrc,redness,wpld,wprg,wpyv,gwld,gwrg,gwyv,gwl,gwa,gwb,hv,mean_cone_l,mean_cone_m,mean_cone_s,sd_cone_l,sd_cone_m,sd_cone_s,rmc_l,rmc_m,rmc_s,rsd_l,rsd_m,rsd_s,wpL,wpA,wpB,ld,rg_mix,by_mix,qualityc
08a,1,8,mitsuba_comp_rmc_rsd_illum_4_rg_3_by_4_ld_1_bkgd_voronoi_yellow.png,green,3,4,darker,voronoi_yellow,-0.9812926,-0.0041983,-0.0102629,8.3398138,-7.6144508,6.7721181,0.0018814,0.0016687,0.0004623,11.4691387,-9.5421873,9.2002236,0.0211997,0.0229497,0.0097948,0.0212928,0.0231137,0.0099074,-0.14062,-0.28716,0.53254,-0.29874,-0.14059,-0.92541,-0.016182,-0.016844,16.7724,-7.7743,5.9556,0.3053,0.007547,0.0066796,0.0028896,0.018827,0.01694,0.0086217,1.1387,1.3672,1.8416,1.537,1.8112,2.9682,90.1497,-19.4382,5.0104,0.16044,0.18698,0.3125,4
08a,2,8,mitsuba_comp_rmc_rsd_illum_4_rg_3_by_4_ld_1_bkgd_voronoi_yellow.png,green,3,4,darker,voronoi_yellow,-0.9853665,-0.0047698,-0.0047174,6.5988765,-6.6453755,3.1817531,0.0014565,0.0013398,0.0005047,9.3096875,-9.3176077,4.6957306,0.0164118,0.0184272,0.0106947,0.0164734,0.0185437,0.0107389,-0.14062,-0.28716,0.53254,-0.29874,-0.14059,-0.92541,-0.016182,-0.016844,16.7724,-7.7743,5.9556,0.3053,0.007547,0.0066796,0.0028896,0.018827,0.01694,0.0086217,1.1387,1.3672,1.8416,1.537,1.8112,2.9682,90.1497,-19.4382,5.0104,0.14802,0.18906,0.41,4
08a,3,8,mitsuba_comp_rmc_rsd_illum_4_rg_3_by_4_ld_1_bkgd_voronoi_yellow.png,green,3,4,darker,voronoi_yellow,-0.9631322,-0.0148235,-0.0088133,14.4203201,-12.5320876,3.8770229,0.0036357,0.0034360,0.0014038,18.4341819,-14.4180242,4.8760722,0.0409684,0.0472559,0.0297446,0.0410997,0.0475057,0.0298801,-0.14062,-0.28716,0.53254,-0.29874,-0.14059,-0.92541,-0.016182,-0.016844,16.7724,-7.7743,5.9556,0.3053,0.007547,0.0066796,0.0028896,0.018827,0.01694,0.0086217,1.1387,1.3672,1.8416,1.537,1.8112,2.9682,90.1497,-19.4382,5.0104,0.23109,0.17656,0.47083,3
08a,4,8,mitsuba_comp_rmc_rsd_illum_4_rg_3_by_4_ld_1_bkgd_voronoi_yellow.png,green,3,4,darker,voronoi_yellow,-0.9331400,-0.0100630,-0.0157832,21.0972081,-6.8934607,4.6633009,0.0068246,0.0058981,0.0025624,25.9912288,-8.0318892,5.8847732,0.0769016,0.0811180,0.0542927,0.0771106,0.0814735,0.0545058,-0.14062,-0.28716,0.53254,-0.29874,-0.14059,-0.92541,-0.016182,-0.016844,16.7724,-7.7743,5.9556,0.3053,0.007547,0.0066796,0.0028896,0.018827,0.01694,0.0086217,1.1387,1.3672,1.8416,1.537,1.8112,2.9682,90.1497,-19.4382,5.0104,0.33442,0.38802,0.445,4
08a,1,9,mitsuba_comp_rmc_rsd_illum_4_rg_3_by_4_ld_1_bkgd_voronoi_yellow_brighter.png,green,3,4,darker,voronoi_yellow_brighter,-0.9109606,-0.0061052,0.0002006,24.8154325,-2.1488516,-0.1200362,0.0092220,0.0077428,0.0043378,30.1905933,-2.7194666,0.6044432,0.1039164,0.1064887,0.0919107,0.1040276,0.1066648,0.0919448,-0.21649,-0.28756,0.53615,-0.32863,-0.13047,-0.89677,-0.022652,-0.031148,22.4189,-10.3024,8.678,0.25921,0.010428,0.0092367,0.0036582,0.018557,0.016735,0.0084795,1.0078,1.2298,1.6306,1.1274,1.341,2.2487,90.2329,-20.9651,4.6326,0.4157,0.50729,0.50667,5
08a,2,9,mitsuba_comp_rmc_rsd_illum_4_rg_3_by_4_ld_1_bkgd_voronoi_yellow_brighter.png,green,3,4,darker,voronoi_yellow_brighter,-0.8716977,-0.0123777,-0.0057676,30.1006990,-4.0473114,0.9694566,0.0132299,0.0112187,0.0059857,36.1723006,-4.9036436,1.9113655,0.1490784,0.1542935,0.1268283,0.1492521,0.1546230,0.1269803,-0.21649,-0.28756,0.53615,-0.32863,-0.13047,-0.89677,-0.022652,-0.031148,22.4189,-10.3024,8.678,0.25921,0.010428,0.0092367,0.0036582,0.018557,0.016735,0.0084795,1.0078,1.2298,1.6306,1.1274,1.341,2.2487,90.2329,-20.9651,4.6326,0.48791,0.48594,0.50667,5
08a,3,9,mitsuba_comp_rmc_rsd_illum_4_rg_3_by_4_ld_1_bkgd_voronoi_yellow_brighter.png,green,3,4,darker,voronoi_yellow_brighter,-0.8761229,-0.0380665,0.0121147,29.5646932,-10.2096687,-2.2547258,0.0124429,0.0113767,0.0065354,35.5638347,-11.9528179,-1.7048651,0.1402103,0.1564666,0.1384746,0.1403099,0.1567309,0.1385205,-0.21649,-0.28756,0.53615,-0.32863,-0.13047,-0.89677,-0.022652,-0.031148,22.4189,-10.3024,8.678,0.25921,0.010428,0.0092367,0.0036582,0.018557,0.016735,0.0084795,1.0078,1.2298,1.6306,1.1274,1.341,2.2487,90.2329,-20.9651,4.6326,0.46988,0.39323,0.5725,5
08a,4,9,mitsuba_comp_rmc_rsd_illum_4_rg_3_by_4_ld_1_bkgd_voronoi_yellow_brighter.png,green,3,4,darker,voronoi_yellow_brighter,-0.9694255,-0.0036505,-0.0183365,12.5796434,-7.5159830,10.3299610,0.0031164,0.0026611,0.0006891,16.3603701,-8.6756920,12.4863899,0.0351167,0.0365992,0.0146007,0.0353033,0.0369011,0.0148359,-0.21649,-0.28756,0.53615,-0.32863,-0.13047,-0.89677,-0.022652,-0.031148,22.4189,-10.3024,8.678,0.25921,0.010428,0.0092367,0.0036582,0.018557,0.016735,0.0084795,1.0078,1.2298,1.6306,1.1274,1.341,2.2487,90.2329,-20.9651,4.6326,0.20674,0.2651,0.28667,5
ml,1,1,mitsuba_comp_rmc_rsd_illum_3_rg_1_by_2_ld_2_bkgd_voronoi_green.png,red,1,2,lighter,voronoi_green,-0.8314643,-0.0770346,-0.0877134,34.4861567,-28.2826986,15.8038057,0.0164184,0.0158176,0.0043524,41.1588517,-32.2717941,18.5474888,0.1850077,0.2175445,0.0922211,0.1858274,0.2191201,0.0933341,0.18779,-0.3472,0.5208,0.077882,-0.48648,-0.92295,-0.06532,-0.050555,17.8507,-34.5269,12.7911,0.018687,0.0070766,0.0078121,0.0015215,0.013113,0.013782,0.0030329,0.60042,0.7353,0.37481,0.86122,1.0497,0.56831,89.8778,-4.6547,18.8289,0.42567,0.0072917,0.405,3
ml,2,1,mitsuba_comp_rmc_rsd_illum_3_rg_1_by_2_ld_2_bkgd_voronoi_green.png,red,1,2,lighter,voronoi_green,-0.7713687,-0.0953754,-0.1388789,39.8879752,-30.6966044,21.3235873,0.0223669,0.0212462,0.0050445,47.2771729,-34.9951665,24.8041213,0.2520364,0.2922048,0.1068850,0.2532292,0.2944761,0.1084844,0.18779,-0.3472,0.5208,0.077882,-0.48648,-0.92295,-0.06532,-0.050555,17.8507,-34.5269,12.7911,0.018687,0.0070766,0.0078121,0.0015215,0.013113,0.013782,0.0030329,0.60042,0.7353,0.37481,0.86122,1.0497,0.56831,89.8778,-4.6547,18.8289,0.48224,0,0.35833,4
ml,3,1,mitsuba_comp_rmc_rsd_illum_3_rg_1_by_2_ld_2_bkgd_voronoi_green.png,red,1,2,lighter,voronoi_green,-0.7785063,-0.1267880,-0.0698369,39.3014257,-33.6504475,9.5918262,0.0212982,0.0213644,0.0076824,46.6020224,-38.4897928,11.7054412,0.2399946,0.2938312,0.1627770,0.2407529,0.2954654,0.1638020,0.18779,-0.3472,0.5208,0.077882,-0.48648,-0.92295,-0.06532,-0.050555,17.8507,-34.5269,12.7911,0.018687,0.0070766,0.0078121,0.0015215,0.013113,0.013782,0.0030329,0.60042,0.7353,0.37481,0.86122,1.0497,0.56831,89.8778,-4.6547,18.8289,0.5024,0.014063,0.52417,3
ml,4,1,mitsuba_comp_rmc_rsd_illum_3_rg_1_by_2_ld_2_bkgd_voronoi_green.png,red,1,2,lighter,voronoi_green,-0.6633022,-0.1785374,-0.1461516,47.5855493,-38.5400174,15.9612659,0.0325080,0.0321335,0.0099472,55.9840259,-44.0136980,18.9636900,0.3663091,0.4419409,0.2107656,0.3677008,0.4448090,0.2126723,0.18779,-0.3472,0.5208,0.077882,-0.48648,-0.92295,-0.06532,-0.050555,17.8507,-34.5269,12.7911,0.018687,0.0070766,0.0078121,0.0015215,0.013113,0.013782,0.0030329,0.60042,0.7353,0.37481,0.86122,1.0497,0.56831,89.8778,-4.6547,18.8289,0.59835,0,0.47583,4
ml,1,2,mitsuba_comp_rmc_rsd_illum_3_rg_1_by_2_ld_2_bkgd_voronoi_green_brighter.png,red,1,2,lighter,voronoi_green_brighter,-0.6973550,-0.1191799,-0.1974820,45.3642047,-33.1902910,25.7716348,0.0296832,0.0279629,0.0060880,53.4794204,-37.8128608,29.8619542,0.3344790,0.3845816,0.1289951,0.3361850,0.3877690,0.1312018,0.088591,-0.34964,0.55359,-0.039668,-0.53774,-0.87287,-0.11252,-0.090386,25.8446,-48.5453,19.1468,0.014825,0.0116,0.012973,0.0022052,0.01513,0.016205,0.0032215,0.68139,0.83291,0.38667,0.80322,0.99232,0.48225,90.6334,-12.0446,20.7234,0.54535,0,0.33333,2
ml,2,2,mitsuba_comp_rmc_rsd_illum_3_rg_1_by_2_ld_2_bkgd_voronoi_green_brighter.png,red,1,2,lighter,voronoi_green_brighter,-0.5323146,-0.1744901,-0.3251311,54.9449434,-37.9140933,32.5343836,0.0459718,0.0429891,0.0085454,64.3283905,-43.1732868,37.5678664,0.5180235,0.5912412,0.1810628,0.5207051,0.5962717,0.1846982,0.088591,-0.34964,0.55359,-0.039668,-0.53774,-0.87287,-0.11252,-0.090386,25.8446,-48.5453,19.1468,0.014825,0.0116,0.012973,0.0022052,0.01513,0.016205,0.0032215,0.68139,0.83291,0.38667,0.80322,0.99232,0.48225,90.6334,-12.0446,20.7234,0.66328,0,0.31083,3
ml,3,2,mitsuba_comp_rmc_rsd_illum_3_rg_1_by_2_ld_2_bkgd_voronoi_green_brighter.png,red,1,2,lighter,voronoi_green_brighter,-0.7930873,-0.0762650,-0.1407537,38.0588911,-28.3695349,24.0460096,0.0203564,0.0190055,0.0039153,45.2076429,-32.3134679,27.7973381,0.2293822,0.2613875,0.0829599,0.2305246,0.2635499,0.0845368,0.088591,-0.34964,0.55359,-0.039668,-0.53774,-0.87287,-0.11252,-0.090386,25.8446,-48.5453,19.1468,0.014825,0.0116,0.012973,0.0022052,0.01513,0.016205,0.0032215,0.68139,0.83291,0.38667,0.80322,0.99232,0.48225,90.6334,-12.0446,20.7234,0.45281,0,0.305,2
ml,4,2,mitsuba_comp_rmc_rsd_illum_3_rg_1_by_2_ld_2_bkgd_voronoi_green_brighter.png,red,1,2,lighter,voronoi_green_brighter,-0.7459704,-0.1193059,-0.1319805,41.8856369,-33.1596269,18.0810232,0.0247036,0.0239052,0.0065687,49.5343239,-37.8378944,21.2242674,0.2783674,0.3287746,0.1391804,0.2795377,0.3310961,0.1407905,0.088591,-0.34964,0.55359,-0.039668,-0.53774,-0.87287,-0.11252,-0.090386,25.8446,-48.5453,19.1468,0.014825,0.0116,0.012973,0.0022052,0.01513,0.016205,0.0032215,0.68139,0.83291,0.38667,0.80322,0.99232,0.48225,90.6334,-12.0446,20.7234,0.51651,0.0041667,0.41667,2
ml,1,3,mitsuba_comp_rmc_rsd_illum_3_rg_1_by_4_ld_2_bkgd_voronoi_red.png,red,1,4,lighter,voronoi_red,-0.8298124,-0.1534207,0.0770631,34.6542715,-34.6905554,-10.3373009,0.0158015,0.0177274,0.0115564,41.3129138,-40.0317829,-10.6723528,0.1780556,0.2438106,0.2448627,0.1778393,0.2438991,0.2446049,-0.16492,-0.27462,0.50625,-0.37725,-0.073328,-0.94969,-0.010709,0.035454,13.6605,5.1997,-11.0196,0.18377,0.0051667,0.0045734,0.0039831,0.010883,0.010996,0.0060034,0.34082,0.68323,0.70676,0.51533,1.1526,0.80379,89.5392,-23.0364,2.6091,0.48326,0.029167,0.81917,1
ml,2,3,mitsuba_comp_rmc_rsd_illum_3_rg_1_by_4_ld_2_bkgd_voronoi_red.png,red,1,4,lighter,voronoi_red,-0.8416000,-0.1431253,0.0656843,33.4567266,-34.6842841,-9.3294543,0.0146930,0.0164968,0.0104934,39.9590300,-39.9944484,-9.5659096,0.1655650,0.2268857,0.2223380,0.1653697,0.2269830,0.2221066,-0.16492,-0.27462,0.50625,-0.37725,-0.073328,-0.94969,-0.010709,0.035454,13.6605,5.1997,-11.0196,0.18377,0.0051667,0.0045734,0.0039831,0.010883,0.010996,0.0060034,0.34082,0.68323,0.70676,0.51533,1.1526,0.80379,89.5392,-23.0364,2.6091,0.46066,0.0046875,0.81333,3
ml,3,3,mitsuba_comp_rmc_rsd_illum_3_rg_1_by_4_ld_2_bkgd_voronoi_red.png,red,1,4,lighter,voronoi_red,-0.9121866,-0.0861803,0.0591161,24.6288079,-28.0877822,-11.7329352,0.0080873,0.0093160,0.0068005,29.9643199,-32.4952128,-12.4120007,0.0911302,0.1281254,0.1440915,0.0909090,0.1279854,0.1437636,-0.16492,-0.27462,0.50625,-0.37725,-0.073328,-0.94969,-0.010709,0.035454,13.6605,5.1997,-11.0196,0.18377,0.0051667,0.0045734,0.0039831,0.010883,0.010996,0.0060034,0.34082,0.68323,0.70676,0.51533,1.1526,0.80379,89.5392,-23.0364,2.6091,0.35306,0,0.87417,1
ml,4,3,mitsuba_comp_rmc_rsd_illum_3_rg_1_by_4_ld_2_bkgd_voronoi_red.png,red,1,4,lighter,voronoi_red,-0.8843526,-0.1225957,0.1330213,28.5358241,-26.8776843,-20.0877519,0.0106125,0.0125344,0.0113487,34.3668933,-31.3434986,-21.7144512,0.1195849,0.1723886,0.2404616,0.1189304,0.1716401,0.2395728,-0.16492,-0.27462,0.50625,-0.37725,-0.073328,-0.94969,-0.010709,0.035454,13.6605,5.1997,-11.0196,0.18377,0.0051667,0.0045734,0.0039831,0.010883,0.010996,0.0060034,0.34082,0.68323,0.70676,0.51533,1.1526,0.80379,89.5392,-23.0364,2.6091,0.42373,0.067187,0.99917,3
ml,1,4,mitsuba_comp_rmc_rsd_illum_3_rg_1_by_4_ld_2_bkgd_voronoi_red_brighter.png,red,1,4,lighter,voronoi_red_brighter,-0.8226217,-0.1330113,0.2904135,35.3630484,-8.2510565,-30.5559804,0.0171684,0.0182677,0.0211857,42.0665958,-10.2912978,-33.3320560,0.1934580,0.2512405,0.4488920,0.1918688,0.2489256,0.4466143,-0.23953,-0.29335,0.53822,-0.11731,-0.11325,-0.92391,-0.030183,0.066831,18.8849,2.2,-15.2966,0.14742,0.0076429,0.0072145,0.0065915,0.012202,0.012642,0.0073107,0.36799,0.72521,0.72667,0.4962,1.0185,0.71586,90.2807,-8.4966,4.0038,0.65574,0.48333,0.8975,4
ml,2,4,mitsuba_comp_rmc_rsd_illum_3_rg_1_by_4_ld_2_bkgd_voronoi_red_brighter.png,red,1,4,lighter,voronoi_red_brighter,-0.8689596,-0.1153417,0.1295791,30.4296285,-22.0953292,-18.5210799,0.0123154,0.0137029,0.0119515,36.5131696,-25.8269119,-19.9219462,0.1387736,0.1884592,0.2532326,0.1381459,0.1877332,0.2523681,-0.23953,-0.29335,0.53822,-0.11731,-0.11325,-0.92391,-0.030183,0.066831,18.8849,2.2,-15.2966,0.14742,0.0076429,0.0072145,0.0065915,0.012202,0.012642,0.0073107,0.36799,0.72521,0.72667,0.4962,1.0185,0.71586,90.2807,-8.4966,4.0038,0.4861,0.23854,0.86917,4
ml,3,4,mitsuba_comp_rmc_rsd_illum_3_rg_1_by_4_ld_2_bkgd_voronoi_red_brighter.png,red,1,4,lighter,voronoi_red_brighter,-0.9049469,-0.1004529,0.1033754,25.7172288,-25.9600107,-17.9844124,0.0087176,0.0102869,0.0090691,31.1828209,-30.2377715,-19.4038164,0.0982321,0.1414786,0.1921589,0.0977586,0.1409643,0.1915001,-0.23953,-0.29335,0.53822,-0.11731,-0.11325,-0.92391,-0.030183,0.066831,18.8849,2.2,-15.2966,0.14742,0.0076429,0.0072145,0.0065915,0.012202,0.012642,0.0073107,0.36799,0.72521,0.72667,0.4962,1.0185,0.71586,90.2807,-8.4966,4.0038,0.37626,0.022396,0.99833,3
ml,4,4,mitsuba_comp_rmc_rsd_illum_3_rg_1_by_4_ld_2_bkgd_voronoi_red_brighter.png,red,1,4,lighter,voronoi_red_brighter,-1.0000000,-0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,-0.23953,-0.29335,0.53822,-0.11731,-0.11325,-0.92391,-0.030183,0.066831,18.8849,2.2,-15.2966,0.14742,0.0076429,0.0072145,0.0065915,0.012202,0.012642,0.0073107,0.36799,0.72521,0.72667,0.4962,1.0185,0.71586,90.2807,-8.4966,4.0038,-0.3748,0.0625,0.96667,3
ml,1,5,mitsuba_comp_rmc_rsd_illum_4_rg_1_by_2_ld_1_bkgd_voronoi_diff_dist_brighter.png,green,1,2,darker,voronoi_diff_dist_brighter,-0.9410404,-0.0433287,0.0053006,19.5751036,-22.6406834,-1.6264201,0.0055755,0.0059138,0.0030785,24.2620382,-26.0269477,-1.1876609,0.0628258,0.0813336,0.0652288,0.0628873,0.0815692,0.0653131,-0.13214,-0.33272,0.52726,-0.60242,-0.41591,-0.96157,-0.026894,0.02695,11.263,-6.941,-12.3128,0.091649,0.0036891,0.0038639,0.0030279,0.010291,0.01014,0.0038871,0.39526,0.48462,0.25431,0.63331,0.72623,0.24415,90.0276,-44.1682,15.7754,0.27899,0,0.66,4
ml,2,5,mitsuba_comp_rmc_rsd_illum_4_rg_1_by_2_ld_1_bkgd_voronoi_diff_dist_brighter.png,green,1,2,darker,voronoi_diff_dist_brighter,-0.9384825,-0.0429508,0.0001154,20.0820115,-22.6890724,-0.0982419,0.0058398,0.0061172,0.0029778,24.8381409,-26.0546156,0.5300045,0.0658047,0.0841317,0.0630958,0.0659124,0.0844368,0.0632431,-0.13214,-0.33272,0.52726,-0.60242,-0.41591,-0.96157,-0.026894,0.02695,11.263,-6.941,-12.3128,0.091649,0.0036891,0.0038639,0.0030279,0.010291,0.01014,0.0038871,0.39526,0.48462,0.25431,0.63331,0.72623,0.24415,90.0276,-44.1682,15.7754,0.2822,0,0.6275,4
ml,3,5,mitsuba_comp_rmc_rsd_illum_4_rg_1_by_2_ld_1_bkgd_voronoi_diff_dist_brighter.png,green,1,2,darker,voronoi_diff_dist_brighter,-0.8948467,-0.0628369,-0.0224737,27.1413199,-25.8444664,4.8655903,0.0100917,0.0102116,0.0041100,32.8338205,-29.6035304,6.2068063,0.1137166,0.1404430,0.0870848,0.1140185,0.1411177,0.0875137,-0.13214,-0.33272,0.52726,-0.60242,-0.41591,-0.96157,-0.026894,0.02695,11.263,-6.941,-12.3128,0.091649,0.0036891,0.0038639,0.0030279,0.010291,0.01014,0.0038871,0.39526,0.48462,0.25431,0.63331,0.72623,0.24415,90.0276,-44.1682,15.7754,0.35825,0.019792,0.54833,3
ml,4,5,mitsuba_comp_rmc_rsd_illum_4_rg_1_by_2_ld_1_bkgd_voronoi_diff_dist_brighter.png,green,1,2,darker,voronoi_diff_dist_brighter,-0.9322190,-0.0350581,-0.0259181,21.2661755,-21.4050365,8.0598650,0.0065618,0.0064567,0.0021551,26.1888038,-24.4753236,9.6673408,0.0739407,0.0888011,0.0456639,0.0742127,0.0893569,0.0460389,-0.13214,-0.33272,0.52726,-0.60242,-0.41591,-0.96157,-0.026894,0.02695,11.263,-6.941,-12.3128,0.091649,0.0036891,0.0038639,0.0030279,0.010291,0.01014,0.0038871,0.39526,0.48462,0.25431,0.63331,0.72623,0.24415,90.0276,-44.1682,15.7754,0.28185,0,0.45833,4
ml,1,6,mitsuba_comp_rmc_rsd_illum_4_rg_3_by_1_ld_2_bkgd_voronoi_diff_dist.png,green,3,1,lighter,voronoi_diff_dist,-0.9381268,0.0142719,-0.0333123,20.1505514,1.4139971,11.8059170,0.0066099,0.0049618,0.0015695,24.9261210,1.4656282,13.8457677,0.0744825,0.0682413,0.0332558,0.0747533,0.0686633,0.0335770,0.10561,-0.24666,0.5958,0.36313,-1.4321,-0.93777,0.015304,-0.02738,11.8204,5.0039,3.3162,0.60536,0.0066706,0.0049809,0.0018451,0.02262,0.017974,0.0056875,5.4774,4.9941,1.6875,9.3198,8.6435,2.7102,91.5906,-6.2003,73.7937,0.32547,0.54479,0.29833,4
ml,2,6,mitsuba_comp_rmc_rsd_illum_4_rg_3_by_1_ld_2_bkgd_voronoi_diff_dist.png,green,3,1,lighter,voronoi_diff_dist,-0.9422990,-0.0004863,-0.0576861,19.3173456,-10.0795878,27.4986820,0.0059330,0.0048596,0.0003006,23.9934641,-11.4418701,33.1179146,0.0668549,0.0668355,0.0063695,0.0672989,0.0675691,0.0069341,0.10561,-0.24666,0.5958,0.36313,-1.4321,-0.93777,0.015304,-0.02738,11.8204,5.0039,3.3162,0.60536,0.0066706,0.0049809,0.0018451,0.02262,0.017974,0.0056875,5.4774,4.9941,1.6875,9.3198,8.6435,2.7102,91.5906,-6.2003,73.7937,0.23816,0.13646,0,4
ml,3,6,mitsuba_comp_rmc_rsd_illum_4_rg_3_by_1_ld_2_bkgd_voronoi_diff_dist.png,green,3,1,lighter,voronoi_diff_dist,-0.9674254,0.0102661,-0.0232559,13.1899080,1.7078371,13.1482760,0.0035087,0.0025489,0.0005792,17.0502633,1.8485786,16.0483792,0.0395376,0.0350556,0.0122716,0.0397260,0.0353312,0.0124811,0.10561,-0.24666,0.5958,0.36313,-1.4321,-0.93777,0.015304,-0.02738,11.8204,5.0039,3.3162,0.60536,0.0066706,0.0049809,0.0018451,0.02262,0.017974,0.0056875,5.4774,4.9941,1.6875,9.3198,8.6435,2.7102,91.5906,-6.2003,73.7937,0.23105,0.54375,0.20333,4
ml,4,6,mitsuba_comp_rmc_rsd_illum_4_rg_3_by_1_ld_2_bkgd_voronoi_diff_dist.png,green,3,1,lighter,voronoi_diff_dist,-0.9399282,0.0154314,-0.0385211,19.7958523,1.1719132,14.6738798,0.0064294,0.0047766,0.0012561,24.5269702,1.2214129,17.0422755,0.0724483,0.0656940,0.0266150,0.0727624,0.0661623,0.0269624,0.10561,-0.24666,0.5958,0.36313,-1.4321,-0.93777,0.015304,-0.02738,11.8204,5.0039,3.3162,0.60536,0.0066706,0.0049809,0.0018451,0.02262,0.017974,0.0056875,5.4774,4.9941,1.6875,9.3198,8.6435,2.7102,91.5906,-6.2003,73.7937,0.31254,0.53229,0.25083,4
ml,1,7,mitsuba_comp_rmc_rsd_illum_4_rg_3_by_1_ld_2_bkgd_voronoi_diff_dist_brighter.png,green,3,1,lighter,voronoi_diff_dist_brighter,-0.8137444,0.0943664,-0.0825840,36.1981778,13.7025558,13.4356583,0.0206311,0.0139449,0.0055176,43.0850346,15.3251345,15.9723722,0.2324773,0.1917876,0.1169095,0.2331637,0.1926467,0.1175763,-0.047166,-0.24148,0.58137,0.36053,-1.4176,-0.76286,0.096052,-0.044443,37.8075,13.7455,2.9967,0.53283,0.026033,0.018326,0.0096515,0.023614,0.018278,0.0059794,2.3286,2.0502,0.83231,1.5233,1.4013,0.41633,91.2654,-6.1161,73.4248,0.59938,0.72552,0.33833,3
ml,2,7,mitsuba_comp_rmc_rsd_illum_4_rg_3_by_1_ld_2_bkgd_voronoi_diff_dist_brighter.png,green,3,1,lighter,voronoi_diff_dist_brighter,-0.6850771,0.1314263,-0.1442285,46.1849679,12.2183140,16.6409361,0.0344900,0.0241286,0.0091164,54.3908770,13.6040416,19.7312012,0.3886430,0.3318474,0.1931631,0.3898708,0.3334874,0.1944459,-0.047166,-0.24148,0.58137,0.36053,-1.4176,-0.76286,0.096052,-0.044443,37.8075,13.7455,2.9967,0.53283,0.026033,0.018326,0.0096515,0.023614,0.018278,0.0059794,2.3286,2.0502,0.83231,1.5233,1.4013,0.41633,91.2654,-6.1161,73.4248,0.75572,0.68177,0.34833,4
ml,3,7,mitsuba_comp_rmc_rsd_illum_4_rg_3_by_1_ld_2_bkgd_voronoi_diff_dist_brighter.png,green,3,1,lighter,voronoi_diff_dist_brighter,-0.8245872,0.0504872,-0.1021605,35.1640769,3.6442381,18.4736007,0.0188649,0.0138563,0.0041190,41.9231819,3.9562599,21.5642992,0.2125748,0.1905696,0.0872746,0.2134297,0.1918341,0.0882635,-0.047166,-0.24148,0.58137,0.36053,-1.4176,-0.76286,0.096052,-0.044443,37.8075,13.7455,2.9967,0.53283,0.026033,0.018326,0.0096515,0.023614,0.018278,0.0059794,2.3286,2.0502,0.83231,1.5233,1.4013,0.41633,91.2654,-6.1161,73.4248,0.53549,0.57708,0.29417,5
ml,4,7,mitsuba_comp_rmc_rsd_illum_4_rg_3_by_1_ld_2_bkgd_voronoi_diff_dist_brighter.png,green,3,1,lighter,voronoi_diff_dist_brighter,-0.7114834,0.0746770,-0.1991681,44.3945872,1.3036237,27.4191128,0.0308650,0.0229084,0.0054181,52.3763418,1.3107077,31.7066715,0.3477953,0.3150655,0.1148009,0.3493705,0.3174648,0.1166673,-0.047166,-0.24148,0.58137,0.36053,-1.4176,-0.76286,0.096052,-0.044443,37.8075,13.7455,2.9967,0.53283,0.026033,0.018326,0.0096515,0.023614,0.018278,0.0059794,2.3286,2.0502,0.83231,1.5233,1.4013,0.41633,91.2654,-6.1161,73.4248,0.64953,0.53229,0.25083,5
ml,1,8,mitsuba_comp_rmc_rsd_illum_4_rg_3_by_4_ld_1_bkgd_voronoi_yellow.png,green,3,4,darker,voronoi_yellow,-0.9125355,-0.0257350,-0.0633326,24.5706962,-18.8904923,19.7225030,0.0086882,0.0078990,0.0014915,29.9389847,-21.5122207,22.7249087,0.0979007,0.1086374,0.0316028,0.0984378,0.1096046,0.0322998,-0.14062,-0.28716,0.53254,-0.29874,-0.14059,-0.92541,-0.016182,-0.016844,16.7724,-7.7743,5.9556,0.3053,0.007547,0.0066796,0.0028896,0.018827,0.01694,0.0086217,1.1387,1.3672,1.8416,1.537,1.8112,2.9682,90.1497,-19.4382,5.0104,0.30291,0.0375,0.2525,2
ml,2,8,mitsuba_comp_rmc_rsd_illum_4_rg_3_by_4_ld_1_bkgd_voronoi_yellow.png,green,3,4,darker,voronoi_yellow,-0.8996102,-0.0459313,-0.0511888,26.4787092,-23.6615760,12.9629343,0.0097808,0.0094244,0.0026385,32.0926837,-27.0084026,15.2360040,0.1102132,0.1296170,0.0559062,0.1106993,0.1305577,0.0565452,-0.14062,-0.28716,0.53254,-0.29874,-0.14059,-0.92541,-0.016182,-0.016844,16.7724,-7.7743,5.9556,0.3053,0.007547,0.0066796,0.0028896,0.018827,0.01694,0.0086217,1.1387,1.3672,1.8416,1.537,1.8112,2.9682,90.1497,-19.4382,5.0104,0.33268,0,0.39917,3
